pmid,doi,resourceName,resourceType,observationType,details,foundIn,confidence
PMID:36148553,10.1093/brain/awac342,HEI193,Cell Line,Issue,"HEI193 schwannoma cell line showed reduced efficacy to TEAD auto-palmitoylation inhibitors 
compared to primary schwannoma cells, possibly highlighting differences between primary cells 
and established cell lines. This suggests primary cells may be more representative for 
drug testing than immortalized cell lines.
",discussion,0.9
PMID:36148553,10.1093/brain/awac342,ImageJ,Computational Tool,Usage Instructions,"ImageJ software was used for quantification of western blot densitometry. Blots were 
quantified by densitometry and normalized to loading controls (GAPDH or vinculin) using 
ImageJ. This represents standard usage for semi-quantitative analysis of protein expression 
from western blot images.
",methods,1.0
PMID:36148553,10.1093/brain/awac342,GraphPad Prism 8,Computational Tool,Usage Instructions,"GraphPad Prism 8 was used for all statistical analyses in the study. Various statistical 
tests were performed including one-way ANOVA with Bonferroni's multiple comparison tests, 
two-way ANOVA with Tukey's multiple comparison test, and Brown-Forsythe and Welch ANOVA 
with Dunnett's T3 multiple comparisons test. Data presented as mean ± SEM with significance 
levels at P ≤ 0.05, 0.01, and 0.001.
",methods,1.0
PMID:35945271,https://doi.org/10.1038/s10038-022-01072-7,HEK293,Cell Line,Usage Instructions,"HEK293 cells were cultured in DMEM (Gibco) supplemented with 10% (v/v) fetal bovine serum (Gibco) 
and penicillin-streptomycin (Gibco). Used as control cells alongside fibroblasts and Schwann cell lines.
",methods,1.0
PMID:35945271,https://doi.org/10.1038/s10038-022-01072-7,ipNF95.6,Cell Line,Molecular,"ipNF95.6 PN cell line contains a germline nonsense mutation (c.2446C>T; p.Arg816Ter) and a somatic 
nonsense mutation (c.6709C>T; p.Arg2237Ter) in NF1. Ataluren did not restore the expression or 
function of neurofibromin necessary to correct the mutations and improve cell survival in this cell line.
",results,1.0
PMID:35945271,https://doi.org/10.1038/s10038-022-01072-7,Nf1flox/flox;Dhh cre/+,Animal Model,Molecular,"Plasma levels of Ampd3 were significantly elevated in this PN mouse model compared to normal littermates, 
consistent with findings in human NF1 patients.
",results,1.0
PMID:35945271,https://doi.org/10.1038/s10038-022-01072-7,ImageJ,Computational Tool,Usage Instructions,"ImageJ software was used to quantify band intensities from Western blot analysis. 
Proteins were detected using picoEPD solution and analyzed with a ChemiDoc imaging system, 
then band intensities were quantified using ImageJ.
",methods,1.0
PMID:35945271,https://doi.org/10.1038/s10038-022-01072-7,DAVID,Computational Tool,Usage Instructions,"DAVID functional tool was used for analysis of differentially expressed genes, GO, and KEGG pathways 
based on transcriptome data. Available at https://david.ncifcrf.gov/
",methods,1.0
PMID:35945271,https://doi.org/10.1038/s10038-022-01072-7,Python,Computational Tool,Usage Instructions,"Python with the scikit-learn library was used to conduct ROC curve analysis to evaluate the predictive 
ability of biomarkers. The ROC curve was generated by plotting true positive rate against false positive rate.
",methods,1.0
PMID:34694046,https://doi.org/10.1002/humu.24290,icNF97.2a,Cell Line,Cellular,"Cell line successfully immortalized and characterized with specific NF1 mutations.
Contains germline variant c.233del p.Asn78IlefsTer6 and somatic variant c.1929del p.Thr639Thrfs47.
Showed variable capacity to divide before senescing, ranging from passage 22 to passage 42.
Used in published exon skipping approach study.
",results,1.0
PMID:34694046,https://doi.org/10.1002/humu.24290,icNF98.4c,Cell Line,Molecular,"Cell line showed lowest pERK:ERK ratio among cNF lines, which was difficult to interpret
given that both germline and somatic mutations predict high pERK. Successfully used for
subcloning to create heterozygous version (icNF98.4c heterozyg. subclone).
",results,1.0
PMID:34694046,https://doi.org/10.1002/humu.24290,icNF93.1a,Cell Line,Molecular,"Cell line expresses low levels of neurofibromin despite lack of detectable somatic NF1 variant,
suggesting that the germline variant (p.Trp784Arg) may result in protein instability.
This variant maps to neurofibromin's cysteine-serine-rich domain (CSRD) which is important
for several neurofibromin interactions.
",results,1.0
PMID:34694046,https://doi.org/10.1002/humu.24290,icNF00.10a,Cell Line,Molecular,"Cell line does not show any full-length neurofibromin, suggesting that the amino acid
substitution (p.Ser1933Ter) results in protein instability. Shows elevated pERK:ERK
ratios compared to wild type control, consistent with loss of neurofibromin function.
",results,1.0
PMID:34694046,https://doi.org/10.1002/humu.24290,hTERT lentiviral vector,Genetic Reagent,Usage Instructions,"Successfully used for immortalization of cNF Schwann cell cultures. Co-transduction
with mCdk4 lentiviral vector at 10 MOI for both viruses, for 12-18 hours with 10 μg/ml
polybrene. Out of 15 attempted co-transductions, 14 were successful in creating
immortalized cell lines that divided beyond primary culture lifespan.
",results,1.0
PMID:34694046,https://doi.org/10.1002/humu.24290,mCdk4 lentiviral vector,Genetic Reagent,Usage Instructions,"Successfully used for immortalization of cNF Schwann cell cultures in combination with
hTERT. Required both transgenes for successful immortalization. Some cell lines showed
tetraploidy (10% of icNF97.2b cells), which could be due to high expression of mCdk4.
Transgene integration confirmed via WGS and transcript mapping.
",results,1.0
PMID:34694046,https://doi.org/10.1002/humu.24290,ImageJ,Computational Tool,Usage Instructions,"Successfully used for quantitation of Western blot band intensities. Neurofibromin
(when present) was normalized to beta actin of that sample. Comparison across blots
was accomplished by normalizing to signal from heterozygous cell line icNF09.5.
",methods,1.0
PMID:34694046,https://doi.org/10.1002/humu.24290,GATK,Computational Tool,Usage Instructions,"Used for variant calling of germline samples in conjunction with IonTorrent Variant Caller.
Part of comprehensive genomic analysis pipeline that successfully identified NF1 variants
across multiple cell lines. Sequencing data were preprocessed using GATK best practice methods.
",methods,1.0
PMID:34694046,https://doi.org/10.1002/humu.24290,nf-core/sarek,Computational Tool,Usage Instructions,"Modified version (v2.7.1) successfully used for WES and WGS data processing. Pipeline
was modified to add DeepVariant as additional variant-calling method. Successfully
processed genomic data from 7 primary SC cultures and matched immortalized cell lines.
",methods,1.0
PMID:34694046,https://doi.org/10.1002/humu.24290,nf-core/rnaseq,Computational Tool,Usage Instructions,"Pipeline (v3.5) successfully used for transcriptomic data processing. Run in STAR-Salmon
mode using STAR for alignment (GRCh38, NCBI build) and Salmon for quantification.
Successfully identified 993 differentially expressed genes between primary and immortalized cells.
",methods,1.0
PMID:36796745,10.1101/2022.12.23.521754,C57BL/6 mice,Animal Model,Usage Instructions,"Adult (6–8 weeks old) C57BL/6 female mice were used for pregnancy studies. 
Animals were housed in experimental animal facility and mated with males of proven fertility. 
The day of vaginal plug was designated as day 1 of pregnancy. Uteri were collected at specific 
time points (D4, D5 morning, D5 evening, D5 midnight) spanning receptivity, apposition, and implantation periods.
",methods,0.95
PMID:36796745,10.1101/2022.12.23.521754,HOXA10 hypomorphs,Animal Model,Developmental,"HOXA10 hypomorphs showed premature epithelial clearance in implantation chambers. 
On D5 morning, when wild-type animals had intact luminal epithelium, hypomorphs exhibited 
gaps in the luminal epithelium similar to wild-type D5 evening samples. KRT8-positive 
epithelial cells appeared displaced, indicating enhanced epithelial cell motility.
",results,0.9
PMID:36796745,10.1101/2022.12.23.521754,HOXA10 hypomorphs,Animal Model,Cellular,"Luminal epithelial cells in HOXA10 hypomorphs co-expressed E-Cadherin and N-Cadherin 
(Pearson correlation = 0.7), consistent with a partial epithelial-to-mesenchymal transition (pEMT) state. 
This contrasts with wild-type animals where luminal epithelial cells had robust E-Cadherin 
expression with no detectable N-Cadherin.
",results,0.9
PMID:36796745,10.1101/2022.12.23.521754,RL95-2 cell line,Cell Line,Cellular,"HOXA10 knockdown in RL95-2 cells resulted in significant alterations in gene expression 
(2148 genes upregulated, 2915 genes downregulated). Cells showed enhanced migration velocity, 
altered F-actin organization with thick parallel bundles perpendicular to cell edges, 
and F-actin-rich projections characteristic of migratory cells.
",results,0.95
PMID:36796745,10.1101/2022.12.23.521754,RL95-2 cell line,Cell Line,Molecular,"HOXA10 knockdown cells showed partial EMT phenotype with significant downregulation of CDH1 (E-Cadherin) 
and marked upregulation of CDH2 (N-Cadherin). All HOXA10 KD cells co-expressed E-Cadherin and N-Cadherin 
at varying levels, consistent with partial EMT state. Elevated pEMT transcriptomic scores were observed 
compared to controls.
",results,0.95
PMID:36796745,10.1101/2022.12.23.521754,Mesocricetus auratus,Animal Model,Molecular,"In hamster endometrium, HOXA10 expression was significantly reduced at implantation sites 
on D5 by nearly 50% compared to non-pregnant controls (diestrus). This reduction was 
restricted to implantation sites, as inter-implantation sites had HOXA10 expression 
similar to non-pregnant controls.
",results,0.9
PMID:36796745,10.1101/2022.12.23.521754,Mesocricetus auratus,Animal Model,Cellular,"Hamster luminal epithelial cells showed partial EMT during implantation. In inter-implantation 
regions, cells exclusively expressed E-Cadherin. However, at the implantation chamber, 
many cells co-expressed E-Cadherin and N-Cadherin (Pearson correlation = 0.5), indicating 
that pEMT is conserved across rodent species.
",results,0.85
PMID:36796745,10.1101/2022.12.23.521754,TWIST2 esiRNA,Genetic Reagent,Developmental,"In vivo knockdown of TWIST2 using esiRNA significantly impaired embryo implantation. 
While control uteri showed complete epithelial clearance by D6 with embryos embedded in stroma, 
TWIST2 knockdown group retained intact epithelial layer resembling D5 state. 
TWIST2 knockdown significantly reduced the number of implantation sites compared to controls.
",results,0.9
PMID:36796745,10.1101/2022.12.23.521754,TWIST2 esiRNA,Genetic Reagent,Cellular,"TWIST2 knockdown blocked partial EMT in luminal epithelial cells. Retained epithelial cells 
had high KRT8 expression and lacked N-Cadherin, indicative of maintained epithelial nature 
and consistent with blockade of partial epithelial-to-mesenchymal transition.
",results,0.9
PMID:38086517,https://doi.org/10.1016/j.jaad.2023.11.058,3D photography,Clinical Assessment Tool,Usage Instructions,"3D photography was used to measure tumor height and volume before treatment and at 3 and 6 months post-treatment.
This provided objective quantitative assessment of treatment efficacy by measuring dimensional changes in cutaneous neurofibromas.
The method allowed for standardized, reproducible measurements across different treatment modalities.
",results,0.85
PMID:38086517,https://doi.org/10.1016/j.jaad.2023.11.058,Dermus SkinScanner,Clinical Assessment Tool,Usage Instructions,"The Dermus SkinScanner (DG-HFUS device) provided eight objective imaging parameters for neurofibroma assessment:
size, location, shape, contours, surface, echogenicity, global echogenicity, and posterior acoustic features.
The device combines dermoscopic and HFUS imaging (33 MHz, range 20-40 MHz) with 2-second acquisition time.
It enables precise lesion localization and enhances diagnostic accuracy and reproducibility.
",both,0.9
PMID:38086517,https://doi.org/10.1016/j.jaad.2023.11.058,Dermus SkinScanner,Clinical Assessment Tool,General Comment or Review,"Study found that 79% of lesions were cutaneous neurofibromas and 21% were subcutaneous using DG-HFUS.
All lesions were hypoechoic; 62% had homogeneous echotexture, 38% were heterogeneous.
Margins were well-defined in 57% and poorly defined in 43%. Surface elevation was present in 58% of lesions.
Mean maximum vertical and lateral diameters were 5.37 ± 2.66 mm and 2.28 ± 1.39 mm, respectively.
",results,0.85
PMID:38086517,https://doi.org/10.1016/j.jaad.2023.11.058,SkinAid cloud software,Computational Tool,Usage Instructions,"SkinAid cloud software was used to analyze recorded dermoscopic and ultrasound images.
The software stored images under patient ID with demographic and lesion details.
It facilitated systematic analysis of DG-HFUS assessments including size, location, shape, contours,
surface, echogenicity, global echogenicity, and posterior acoustic features.
",methods,0.8
PMID:38216587,https://doi.org/10.1038/s41467-023-40408-5,HEI-193,Cell Line,Cellular,"HEI-193 schwannoma cells showed reduced growth and proliferation in response to radiotherapy 
treatment (1.8 Gy x 5 fractions or 12.5 Gy x 1 fraction). Radiotherapy blocked Hedgehog 
target gene expression and induced expression of inflammatory apolipoproteins and immediate 
early genes. Single-cell RNA sequencing revealed 15 distinct cell states after radiotherapy, 
with activation of endoplasmic reticulum stress, interferon signaling, and p53 signaling pathways.
",results,1.0
PMID:38216587,https://doi.org/10.1038/s41467-023-40408-5,Primary human vestibular schwannomas,Patient-Derived Model,Molecular,"Primary human vestibular schwannomas were successfully cultured and showed metabolic changes 
in response to radiotherapy. α-ketoglutarate was suppressed by radiotherapy treatment in 
primary schwannoma cells from 7 patients. The cells could be maintained in culture for 
7-14 days without passage and were suitable for metabolomic analysis.
",results,1.0
PMID:38216587,https://doi.org/10.1038/s41467-023-40408-5,Human Schwann cells,Cell Line,Cellular,"Human Schwann cells exhibited primary cilia that accumulated Smoothened protein and activated 
the Hedgehog transcriptional program in response to recombinant Sonic Hedgehog treatment. 
Cell proliferation was blocked by the Smoothened antagonist vismodegib or radiotherapy. 
Radiotherapy reduced ciliary length, attenuated Smoothened accumulation in primary cilia, 
and blocked Hedgehog target gene expression.
",results,1.0
PMID:38216587,https://doi.org/10.1038/s41467-023-40408-5,CRISPRi dual sgRNA library,Genetic Reagent,Usage Instructions,"The third-generation dual sgRNA CRISPRi library targeting 20,528 genes and 1025 sgNTC controls 
was successfully used for genome-wide screening in HEI-193 cells. Screens were performed in 
triplicate cultures with coverage of at least 500x cells per construct. The library identified 
29 epigenetic regulators associated with radiotherapy resistance or sensitivity phenotypes. 
Reproducibility was high with median Pearson correlation coefficients of 0.829 for no radiotherapy 
and 0.760 for radiotherapy conditions.
",results,1.0
PMID:38216587,https://doi.org/10.1038/s41467-023-40408-5,SOX10 antibody,Antibody,Usage Instructions,"SOX10 antibody (API 3099, Biocare) was successfully used to mark schwannoma cells in 
immunofluorescence experiments. The antibody labeling was validated in schwannoma and 
melanoma samples. SOX10 expression was found in both neural crest and immune-enriched 
schwannoma molecular groups but was enriched in neural crest compared to immune-enriched tumors.
",results,1.0
PMID:37410426,https://doi.org/10.1158/1078-0432.CCR-23-0749,patient-derived xenografts,Patient-Derived Model,Tumor Growth,"Dual CDK4/6-MEK inhibition slowed tumor growth in 4 of 5 MPNST PDXs in immune-deficient mice.
This represents an 80% response rate to the combination therapy, indicating significant antitumor
activity across multiple patient-derived models.
",results,0.95
PMID:37410426,https://doi.org/10.1158/1078-0432.CCR-23-0749,de novo mouse MPNSTs,Animal Model,Tumor Growth,"In immunocompetent mice, combination CDK4/6-MEK therapy caused tumor regression and delayed
resistant tumor outgrowth compared to monotherapies. Some mice showed complete tumor regression
when combined with anti-PD-L1 immune checkpoint blockade.
",results,0.95
PMID:37410426,https://doi.org/10.1158/1078-0432.CCR-23-0749,de novo mouse MPNSTs,Animal Model,Lifespan,"Combination CDK4/6-MEK therapy improved survival relative to monotherapies in mice with
de novo MPNSTs. This survival benefit was associated with tumor regression and delayed
development of drug resistance.
",results,0.9
PMID:37410426,https://doi.org/10.1158/1078-0432.CCR-23-0749,MPNST cell lines,Cell Line,Cellular,"Low-dose combinations of CDK4/6 and MEK inhibitors synergistically reactivated the retinoblastoma (RB1)
tumor suppressor, induced cell death, and decreased clonogenic survival of MPNST cells. This demonstrates
the cellular mechanism of action for the drug combination.
",results,0.95
PMID:37410426,https://doi.org/10.1158/1078-0432.CCR-23-0749,de novo mouse MPNSTs,Animal Model,Immune System,"Drug-sensitive tumors that regressed contained plasma cells and increased cytotoxic T cells,
whereas drug-resistant tumors adopted an immunosuppressive microenvironment with elevated
MHC II-low macrophages and increased tumor cell PD-L1 expression. This reveals distinct
immune microenvironment changes associated with drug sensitivity.
",results,0.9
PMID:37410426,https://doi.org/10.1158/1078-0432.CCR-23-0749,RNA sequencing,Computational Tool,Usage Instructions,"RNA sequencing was used along with FISH, IHC, and Connectivity-Map analyses to examine
patient-matched MPNSTs and precursor lesions to identify CDK4/6 and MEK as actionable
targets for MPNST therapy.
",results,0.85
PMID:38000020,https://doi.org/10.1126/sciadv.adg8876,JH-2-002,Cell Line,Cellular,"Patient-derived NF1-MPNST cell line showed significant reduction in cell growth following 
PTPN11/SHP2 genetic depletion, as evidenced by long-term colony formation assay and 
short-term real-time cell confluence monitoring using IncuCyte imaging system.
",results,1.0
PMID:38000020,https://doi.org/10.1126/sciadv.adg8876,ST8814,Cell Line,Cellular,"Traditional NF1-MPNST cell line demonstrated significant reduction in cell growth following 
PTPN11/SHP2 genetic depletion. The cell line showed sensitivity to TNO155 treatment with 
greater than 20-fold increase in median inhibitory concentration when RB function was 
disrupted by E7 expression.
",results,1.0
PMID:38000020,https://doi.org/10.1126/sciadv.adg8876,NRG mice,Animal Model,Tumor Growth,"Nonobese diabetic Rag gamma (NRG) female mice were used as xenograft hosts for PDX models. 
Mice bearing six individual NF1-MPNST PDXs showed differential responses to treatment combinations, 
with three PDXs classified as very sensitive (VS) and three as partially sensitive (PS) to 
TNO155 and ribociclib combination therapy over 4 weeks of treatment.
",results,1.0
PMID:38000020,https://doi.org/10.1126/sciadv.adg8876,JH-2-002 PDX,Patient-Derived Model,Tumor Growth,"JH-2-002 PDX model classified as very sensitive (VS) to TNO155 treatment. When treated 
continuously for 10 weeks, the combination of TNO155 and ribociclib resulted in more 
profound and durable antitumor effects compared to TNO155 alone, supported by significant 
differences in Ki-67 proliferation marker.
",results,1.0
PMID:38000020,https://doi.org/10.1126/sciadv.adg8876,WU-225 PDX,Patient-Derived Model,Tumor Growth,"WU-225 PDX model classified as very sensitive (VS) to TNO155 treatment. The model harbors 
TSC2 in-frame deletion and retained sensitivity to TNO155. Enhanced apoptosis was observed 
with increased cleaved caspase-3 in tumors treated with the TNO155/ribociclib combination 
compared to either drug alone.
",results,1.0
PMID:38000020,https://doi.org/10.1126/sciadv.adg8876,Trimmomatic,Computational Tool,Usage Instructions,"Trimmomatic v 0.39 was used for trimming whole-exome sequencing FastQ files as part of 
the bioinformatics pipeline for genomic analysis of MPNST samples.
",methods,1.0
PMID:38000020,https://doi.org/10.1126/sciadv.adg8876,DESeq2,Computational Tool,Usage Instructions,"DESeq2 package was used to call differentially expressed genes from RNA-seq data. 
The analysis revealed that 37 of 51 genes (73%) in the MEK-dependent set demonstrated 
significant down-regulation after PTPN11 depletion, indicating global ERK signaling suppression.
",results,1.0
PMID:37616542,https://doi.org/10.1158/1535-7163.mct-23-0258,NPcis mice,Animal Model,Tumor Growth,"NPcis (NF1+/-;p53+/-) mice develop spontaneous tumors that can be monitored for therapeutic studies. Animals were monitored three times weekly for spontaneous tumor development, and once palpable tumors reached ≥100 mm³, they were enrolled in treatment studies. This model represents a genetically engineered mouse model of MPNST with predictable tumor formation.
",methods,1.0
PMID:37616542,https://doi.org/10.1158/1535-7163.mct-23-0258,JH-2-031 MPNST PDX,Patient-Derived Model,Tumor Growth,"JH-2-031 PDX model demonstrates successful engraftment and growth in NSG mice. Tumors form when >500 mm³ pieces are implanted subcutaneously in Matrigel, and can be passaged between mice. The model maintains tumor characteristics through multiple passages (passage 3 and 7 mentioned), making it suitable for therapeutic efficacy studies.
",methods,1.0
PMID:37616542,https://doi.org/10.1158/1535-7163.mct-23-0258,anti-Ki67,Antibody,Usage Instructions,"Anti-Ki67 antibody (Abcam ab16667) is used at 1:200 dilution for overnight incubation at 4°C to assess tumor cell proliferation. Requires heated antigen retrieval in 10 mmol/L citric acid for 20 minutes. Works effectively with polymer-based secondary detection system and DAB development for 90 seconds. Provides reliable proliferation index when analyzed using Aperio Nuclear v9 algorithm.
",methods,1.0
PMID:37616542,https://doi.org/10.1158/1535-7163.mct-23-0258,sNF96.2,Cell Line,Cellular,"sNF96.2 cells (RRID:CVCL_K281) are maintained in DMEM with 10% FBS, 2 mmol/L L-glutamine and 1% penicillin/streptomycin. Cells are authenticated by STR profiling and tested negative for Mycoplasma. Used for metabolomics studies, radiolabel incorporation assays, and colony formation assays. Responds to treatment with JHU395 and Pro-905 in dose-dependent manner.
",methods,1.0
PMID:37616542,https://doi.org/10.1158/1535-7163.mct-23-0258,GraphPad Prism,Computational Tool,Usage Instructions,"GraphPad Prism (RRID:SCR_002798) is used for statistical analysis and data visualization. Specifically employed for plotting proliferation data and performing ordinary one-way ANOVA with multiple comparisons. Statistical significance threshold set at P < 0.05. Suitable for analyzing Ki67 proliferation index data from immunohistochemistry experiments.
",methods,1.0
PMID:28587872,10.1016/j.expneurol.2017.06.004,IBM SPSS 24.0,Computational Tool,Usage Instructions,"Statistical analysis software used for comprehensive data analysis including Shapiro-Wilk normality tests, paired t-tests for pre/post-surgical comparisons, and Pearson correlation analysis. All data processing and statistical evaluations were performed using this software with significance threshold set at P < 0.05.
",results,0.95
PMID:28587872,10.1016/j.expneurol.2017.06.004,ImageJ,Computational Tool,Usage Instructions,"Image analysis software (version 1.53) used for processing and computing OCTA images. Specific protocols included setting image threshold, converting to 8-bit grayscale format, and binarizing images to detect micro-vessels for vessel density calculations. Software was essential for quantitative analysis of retinal and optic nerve blood flow density measurements.
",results,0.95
PMID:28587872,10.1016/j.expneurol.2017.06.004,ADW 4.2,Computational Tool,Usage Instructions,"Specialized MRI analysis function tool integrated with GE 3.0T MRI scanner used for DTI data analysis. Tool was used to measure fractional anisotropy (FA) and apparent diffusion coefficient (ADC) metrics by selecting three distinct regions of interest (ROIs) from optic nerve, optic chiasm, optic tracts, and optic radiation images. ROI size ranged from 8 to 12 mm².
",results,0.9
PMID:28587872,10.1016/j.expneurol.2017.06.004,Kowa AP7000 Precise Perimeter,Clinical Assessment Tool,Usage Instructions,"Visual field assessment device used for comprehensive perimetry testing in patients before and after pituitary adenoma surgery. Protocol involved two reliable visual field tests assessing the central 30°. Tests were considered unreliable if fixation was lost or if false positives/negatives exceeded 20%. Mean defect (MD) metric was used to assess total visual field impairment.
",results,0.9
PMID:31527226,10.1158/1535-7163.MCT-19-0123,Nf1flox/mut;PostnCre+,Animal Model,Tumor Growth,"Ketotifen treatment (1 mg/kg daily for 8 weeks) did not significantly reduce tumor burden
compared to vehicle controls. Vehicle-treated mice had 2.3 ± 0.4 tumors per mouse (n=12)
while ketotifen-treated mice had 2.1 ± 0.3 tumors per mouse (n=14), p=0.67. Tumor sizes
were also similar between groups (vehicle: 3.2 ± 0.5 mm diameter; ketotifen: 3.0 ± 0.4 mm
diameter; p=0.75).
",results,0.95
PMID:31527226,10.1158/1535-7163.MCT-19-0123,Nf1flox/mut;PostnCre+,Animal Model,Cellular,"Mast cell infiltration into neurofibromas was not affected by ketotifen treatment.
Quantitative analysis showed no significant difference in mast cell density between
ketotifen-treated and control tumors (vehicle: 45.2 ± 6.8 mast cells per high-power
field; ketotifen: 42.7 ± 5.9 mast cells per high-power field; p=0.78).
",results,0.9
PMID:31527226,10.1158/1535-7163.MCT-19-0123,Nf1flox/mut;PostnCre+,Animal Model,Cellular,"Mast cell degranulation was not reduced by ketotifen treatment despite its known mast
cell stabilizing properties. No significant difference in mast cell degranulation was
observed between treatment groups (vehicle: 23.4 ± 3.2% degranulated cells; ketotifen:
21.8 ± 2.9% degranulated cells; p=0.69).
",results,0.9
PMID:31527226,10.1158/1535-7163.MCT-19-0123,C57BL/6,Animal Model,Cellular,"Bone marrow-derived mast cells (BMMCs) from C57BL/6 mice showed robust chemotactic
response to Kit-ligand (SCF), with 2.8-fold more cells migrating toward SCF compared
to control medium (p<0.001). Ketotifen treatment dose-dependently reduced this
chemotaxis, with significant inhibition at ≥10 μM (10 μM: 35% reduction, p<0.05;
100 μM: 58% reduction, p<0.01).
",results,0.95
PMID:33591953,e146351,NF1-MPNST PDX models,Patient-Derived Model,Tumor Growth,"Engraftment success rate was 50% for NF1-MPNST PDX models. The mean elapsed time for engraftment varied from 21 to 90 days, and engraftment occurred in 2-4 mice. Engraftment success was defined by the ability for the line to be serially transplanted.
",results,1.0
PMID:33591953,e146351,NF1-MPNST PDX models,Patient-Derived Model,Cellular,"PDX models retained histological similarity to parental tumors based on morphology on H&E stains and immunostaining for S100, COL4A, and KI-67. Correlation of variant allele frequency (VAF) between parental tumor and PDX showed median correlation coefficient of 0.474 (range, 0.014-0.791), indicating some clonal selection during engraftment.
",results,1.0
PMID:33591953,e146351,NF1-MPNST PDX models,Patient-Derived Model,Molecular,"Gene expression correlation between parental tumors and PDX showed overall similarity with median correlation coefficient of 0.79 (range, 0.66-0.92). However, some variants showed VAF differences, suggesting clonal selection occurs upon engraftment.
",results,1.0
PMID:33591953,e146351,NF1-MPNST PDX models,Patient-Derived Model,Molecular,"87% of PDX cases showed chromosome 8q gain, which was the most prevalent CNV event present in >90% of cells across all 8 NF1-MPNST PDX models. Chr8q gain appeared to be an early copy number event, appearing in the trunk of 5 of 8 PDX clonality trees.
",results,1.0
PMID:33591953,e146351,NSG mice,Animal Model,Tumor Growth,"NSG mice successfully supported engraftment of NF1-MPNST patient tumor tissue with 50% success rate. Tumor tissue was implanted subcutaneously into the flank of 5- to 6-week-old NSG mice, with engraftment occurring in 2-4 mice per case.
",results,1.0
PMID:33658640,10.1038/s41416-021-01270-8,ST88-14,Cell Line,Cellular,"ST88-14 MPNST cell line demonstrated dose-dependent reduction in cell proliferation when treated with 
Ref-1 inhibitors (APX3330 IC50 ~50μM, APX2009 IC50 ~15μM, APX2014 IC50 ~10μM). Knockdown of Ref-1 
or STAT3 by siRNA resulted in >85% protein reduction and significant decrease in cell proliferation 
(p<0.01). Treatment with APX3330 resulted in 40-50% decrease in cell migration in wound closure assays.
",results,1.0
PMID:33658640,10.1038/s41416-021-01270-8,NF90-8,Cell Line,Cellular,"NF90-8 MPNST cell line showed strong response to IL-6 stimulation with 17-300-fold increase in Y705 
phosphorylation. Demonstrated dose-dependent apoptosis when treated with APX2009 or Napabucasin, with 
significant increases in Annexin-V/PI positive cells (p<0.01). Caspase 3/7 activation was observed 
with both treatments in a time and dose-dependent manner.
",results,1.0
PMID:33658640,10.1038/s41416-021-01270-8,S462,Cell Line,Cellular,"S462 MPNST cell line did not activate STAT3 in response to IL-6 stimulation and had lower levels of 
total STAT3 compared to ST88-14 and NF90-8 cells. However, it demonstrated stabilization of HIF1 
upon exposure to 1% hypoxia for 24h. Treatment with APX3330 resulted in 40-50% decrease in cell 
migration in wound closure assays.
",results,1.0
PMID:33658640,10.1038/s41416-021-01270-8,RHT-92,Patient-Derived Model,Tumor Growth,"RHT-92 patient-derived xenoline was successfully established from an 18-year-old female MPNST patient. 
The PDX tumor retained positivity for Ref-1, p-STAT3 and PGP9.5 and retained lack of expression of 
S100 and CD56, confirming retention of key IHC markers from the original tumor. Cells required seeding 
at 2000 cells per well for proliferation assays, indicating slower growth compared to established lines.
",results,1.0
PMID:33658640,10.1038/s41416-021-01270-8,NSG mice,Animal Model,Tumor Growth,"NSG mice (NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ) successfully supported ST88-14 xenograft tumor growth. 
Treatment with APX2009 (35 mg/kg BID, IP) resulted in significant reduction in tumor volume (p<0.05) 
and tumor weight at sacrifice (p<0.05). Treatment with Napabucasin (75 mg/kg BID, PO) also reduced 
tumor volume but less robustly than APX2009. Neither treatment was overly toxic as body weights were 
maintained throughout three weeks of dosing.
",results,1.0
PMID:33658640,10.1038/s41416-021-01270-8,Nf1-Arf flox/flox;PostnCre mice,Animal Model,Tumor Growth,"Genetically engineered mice with conditional ablation of Nf1 and Arf in neural crest-derived Schwann 
cells spontaneously developed nerve sheath tumors. Malignant transformation from plexiform neurofibroma 
and ANNUBP precursor tumors to MPNST was associated with significant upregulation of p-STAT3 and Ref-1 
(p<0.0001). These mice develop a full spectrum of NF1-associated nerve sheath tumors including 
plexiform and atypical neurofibroma as well as MPNST.
",results,1.0
PMID:33658640,10.1038/s41416-021-01270-8,APX2009,Genetic Reagent,Molecular,"APX2009 demonstrated 3-7-fold increased potency compared to parent compound APX3330 across MPNST cell 
lines. In vivo treatment at 35 mg/kg BID resulted in 28% decrease in pH3 positivity and ~30% decrease 
in Ki67 positivity in xenograft tumors (p<0.001). Treatment significantly reduced expression of 13 
genes upregulated in MPNST compared to benign neurofibromas, including AURKA, RNASEH2A, TIMELESS, 
NONO, SNRPD3, GINS4 and SCRN1 by ~50% or more.
",results,1.0
PMID:33658640,10.1038/s41416-021-01270-8,ImageJ,Computational Tool,Usage Instructions,"ImageJ (v1.48) software was successfully used for measuring tumor spheroid volumes in soft agar assays 
and for measuring scratched area in wound healing assays. The software was used to calculate percentage 
of wound closure by measuring the change in scratch area from 0h to 18h time points. Images were 
captured at 10x magnification for analysis.
",methods,1.0
