antibodyId,targetAntigen,hostOrganism,clonality,cloneId,uniprotId,reactiveSpecies,conjugate,_pmid,_doi,_publicationTitle,_foundIn,_confidence,_contextSnippet,_whyMissed,_reasoning,_source,_completenessScore,_criticalFieldsScore,_missingCriticalFields,_hasMinimumFields
d4596506-f7a6-40cd-bf6d-8185a63f62c6,GAPDH antibody,,,,,,,PMID:28775147,,Combination Therapy with c-Met and Src Inhibitors Induces Caspase-Dependent Apoptosis of Merlin-Deficient Schwann Cells and Suppresses Growth of Schwannoma Cells.,methods,1.0,"glyceraldehyde-3-phosphate dehydrogenase (GAPDH; #365062, Santa Cruz Biotechnology)",Antibody with catalog number not captured,,AI validation - Sonnet 4.5,0,0,,
e98b98b2-c831-4057-b3f2-fea08bf375af,NF1 antibody,,,,,,,PMID:30479396,,NF1 heterozygosity fosters de novo tumorigenesis but impairs malignant transformation.,methods,1.0,"NF1 (Santa Cruz; sc-67, 1:100)",Antibody with vendor and catalog info not captured,,AI validation - Sonnet 4.5,0,0,,
26bac6af-404f-4e9e-8f9a-21f6a5c4aec9,H3K27Me3 antibody,,,,,,,PMID:30479396,,NF1 heterozygosity fosters de novo tumorigenesis but impairs malignant transformation.,methods,1.0,"H3K27Me3 (Cell Signaling, 9733 S, 1:500)",Histone modification antibody not detected,,AI validation - Sonnet 4.5,0,0,,
84d049da-446e-433e-ab33-20b5c3b58917,S100 antibody,,,,,,,PMID:30479396,,NF1 heterozygosity fosters de novo tumorigenesis but impairs malignant transformation.,methods,1.0,"S100 (DAKO, Z0311, 1:5000)",Protein marker antibody not captured,,AI validation - Sonnet 4.5,0,0,,
74d47775-d436-4727-9496-7b477cb77c40,anti-CD3 antibody,,,,,,,PMID:30479396,,NF1 heterozygosity fosters de novo tumorigenesis but impairs malignant transformation.,methods,1.0,precoated with indicated doses of anti-CD3 Ab (eBioscience; cat. no. 16-0031-86),Flow cytometry/functional antibody not captured,,AI validation - Sonnet 4.5,0,0,,
8ff31c65-b29d-4ae3-ab36-75d519633960,CD4 antibody,,,,,,,PMID:30479396,,NF1 heterozygosity fosters de novo tumorigenesis but impairs malignant transformation.,methods,1.0,CD4 [eBioscience; cat. no. 17-0042-83; 1:100],T cell marker antibody not detected,,AI validation - Sonnet 4.5,0,0,,
4697f304-f5b8-4ce5-9988-ca5dcd06e246,CD8 antibody,,,,,,,PMID:30479396,,NF1 heterozygosity fosters de novo tumorigenesis but impairs malignant transformation.,methods,1.0,CD8 [Lifetech; cat. no. A15836; 1:100],T cell marker antibody not captured,,AI validation - Sonnet 4.5,0,0,,
081689eb-6169-4028-a954-da852685f014,CD45 antibody,,,,,,,PMID:30479396,,NF1 heterozygosity fosters de novo tumorigenesis but impairs malignant transformation.,methods,1.0,pan hematopoietic (CD45 [eBioscience; cat. no. 25-0451-82; 1:100),Pan-hematopoietic marker antibody not detected,,AI validation - Sonnet 4.5,0,0,,
17180793-2ddf-4a40-a00a-8f2cfbe3043b,H3K27me3 antibody,,,,,,,PMID:32642734,,Whole exome sequencing reveals the maintained polyclonal nature from primary to metastatic malignant peripheral nerve sheath tumor in two patients with NF1,methods,1.0,"Immunohistochemistry for histone 3 lysine trimethylation (H3K27 me3) was performed using rabbit monoclonal antibodies (C36B11, 1:50 dilution; Cell Signaling Technology)",Specific antibody with clone and catalog info not captured,,AI validation - Sonnet 4.5,0,0,,
e1111b7f-c375-43e3-9eaf-559c0a02206b,Cleaved-caspase 3 antibody,,,,,,,PMID:32642734,,Whole exome sequencing reveals the maintained polyclonal nature from primary to metastatic malignant peripheral nerve sheath tumor in two patients with NF1,methods,1.0,"Immunohistochemical staining for Cleaved-caspase 3 at 1:500 (Cell Signaling Technology, Danvers, MA)",Specific antibody with dilution and vendor not captured,,AI validation - Sonnet 4.5,0,0,,
05957d89-94e5-4655-a501-d683858b38d6,Ki67 antibody,,,,,,,PMID:32642734,,Whole exome sequencing reveals the maintained polyclonal nature from primary to metastatic malignant peripheral nerve sheath tumor in two patients with NF1,methods,1.0,prediluted Ki67 (790-4286; Ventana),Specific antibody with catalog number not captured,,AI validation - Sonnet 4.5,0,0,,
cf670336-46a9-4d37-be74-a724e440bac8,S100B antibody,,,,,,,PMID:34237737,,"Mast Cells in Human Cutaneous Neurofibromas: Density, Subtypes, and Association with Clinical Features in Neurofibromatosis type 1.",methods,0.9,The successful dissection of the cNF tissue from the overlying skin was confirmed by the 2.21-fold expression of the Schwann cell marker S100B in cNFs compared to skin,Antibody mentioned as Schwann cell marker but not explicitly stated as antibody in methods,,AI validation - Sonnet 4.5,0,0,,
65e55469-d637-42f1-b297-373b38bfa84d,CD117 antibody,,,,,,,PMID:34237737,,"Mast Cells in Human Cutaneous Neurofibromas: Density, Subtypes, and Association with Clinical Features in Neurofibromatosis type 1.",abstract,0.95,"The tumors were immunolabeled for the mast cell markers CD117, tryptase, and chymase",Immunolabeling markers mentioned but not captured as antibodies,,AI validation - Sonnet 4.5,0,0,,
c2b252e2-6b9e-491f-ab0a-7db28d248d84,CONFIRM anti-Ki67 (clone 30-9) rabbit monoclonal primary antibody,,,,,,,PMID:34237737,,"Mast Cells in Human Cutaneous Neurofibromas: Density, Subtypes, and Association with Clinical Features in Neurofibromatosis type 1.",methods,1.0,followed by a 12-min incubation with the CONFIRM anti-Ki67 (clone 30-9) rabbit monoclonal primary antibody (Roche),Specific antibody with clone information and vendor not captured,,AI validation - Sonnet 4.5,0,0,,
224a12af-a766-4fff-bd56-ea975c4fb947,Phospho-p44/42 ERK1/2 antibody,,,,,,,PMID:33978635,,Selumetinib normalizes Ras/MAPK signaling in clinically relevant neurofibromatosis type 1 minipig tissues in vivo.,methods,1.0,Primary antibodies against Phospho-p44/42 ERK1/2 (p-ERK) (Cell Signaling Technologies #4370S) and p44/42 ERK1/2 (ERK) (Cell Signaling Technologies #4695S) were used at 1:100 dilution,Specific antibody with catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
26a8f4f8-00be-4b06-8aa6-249400958a72,p44/42 ERK1/2 antibody,,,,,,,PMID:33978635,,Selumetinib normalizes Ras/MAPK signaling in clinically relevant neurofibromatosis type 1 minipig tissues in vivo.,methods,1.0,Primary antibodies against Phospho-p44/42 ERK1/2 (p-ERK) (Cell Signaling Technologies #4370S) and p44/42 ERK1/2 (ERK) (Cell Signaling Technologies #4695S) were used at 1:100 dilution,Total ERK antibody with catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
288d197e-abe0-4d4e-b1e8-7c32e8bc35d4,ATRX antibody,,,,,,,PMID:31462295,,Telomere alterations in neurofibromatosis type 1-associated solid tumors.,methods,1.0,"Immunohistochemical studies were systematically performed in most cases using an ATRX antibody (Rabbit polyclonal, 1:200 dilution, catalog# HPA001906 Sigma-Aldrich)",Clear antibody mention with catalog number and vendor - should have been caught by antibody patterns,,AI validation - Sonnet 4.5,0,0,,
b7c13ff9-4660-458c-a710-c45eaaa03e9f,DAXX antibody,,,,,,,PMID:31462295,,Telomere alterations in neurofibromatosis type 1-associated solid tumors.,methods,1.0,"Immunohistochemistry for DAXX (Rabbit polyclonal, 1:100 dilution, catalog# HPA008736, Atlas Antibodies) was performed manually",Clear antibody mention with catalog number and vendor - should have been caught by antibody patterns,,AI validation - Sonnet 4.5,0,0,,
8811e8af-210b-4d24-833b-364edaf10458,H3K27me3 antibody,,,,,,,PMID:31462295,,Telomere alterations in neurofibromatosis type 1-associated solid tumors.,methods,1.0,"Immunohistochemistry for H3K27me3 was performed manually in whole tissue sections using a mouse monoclonal antibody (Abcam, Cat# ab6002, Cambridge, MA) at 1:1600 dilution",Clear antibody mention with catalog number and vendor - should have been caught by antibody patterns,,AI validation - Sonnet 4.5,0,0,,
51a6e006-a658-4111-9482-8b760fcdf9ec,ATRX antibody,,,,,,,PMID:29796169,,Aberrant ATRX protein expression is associated with poor overall survival in NF1-MPNST.,methods,0.98,"Immunohistochemical stain for ATRX (Sigma, HPA001906, 1:300, rabbit polyclonal) was performed with appropriate positive and negative controls.","Specific antibody with vendor (Sigma), catalog number (HPA001906), dilution (1:300), and type (rabbit polyclonal) clearly described in methods section",,AI validation - Sonnet 4.5,0,0,,
4b8193ef-4fed-41c6-b0cc-bde14c5807f5,YAP antibody (#14074; CST),,,,,,,PMID:36148553,,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma,methods,1.0,YAP (1:100; #14074; CST),Antibody with catalog number and vendor not detected,,AI validation - Sonnet 4.5,0,0,,
e321859c-13fb-49f6-ae7f-d4b1ac3176ff,TAZ antibody (sc-48805; Santa Cruz),,,,,,,PMID:36148553,,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma,methods,1.0,TAZ (1:100; sc-48805; Santa Cruz),Antibody with catalog number and vendor not detected,,AI validation - Sonnet 4.5,0,0,,
ddf64c46-d87b-43bf-9407-3e875b18f000,Ki67 antibody (ab15580; Abcam),,,,,,,PMID:36148553,,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma,methods,1.0,Ki67 (1:100; ab15580; Abcam),Antibody with catalog number and vendor not detected,,AI validation - Sonnet 4.5,0,0,,
176fbf37-d2d0-47a1-81e8-297b067c53c6,GAPDH antibody (AB2302; Merck),,,,,,,PMID:36148553,,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma,methods,1.0,GAPDH (1:5000; AB2302; Merck),Loading control antibody not detected,,AI validation - Sonnet 4.5,0,0,,
0e4baeff-8238-46fa-b847-3a15760bb4e7,S100 antibody (GA504; Dako),,,,,,,PMID:36148553,,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma,methods,1.0,S100 (pre-diluted; GA504; Dako),Antibody with catalog number and vendor not detected,,AI validation - Sonnet 4.5,0,0,,
8801a64b-5083-483e-9317-c7b7865e036a,ERK1/2 antibody,,,,,,,PMID:35945271,,Functional restoration of mouse Nf1 nonsense alleles in differentiated cultured neurons,methods,1.0,"...incubated with primary antibodies against ERK1/2 (Cell Signaling Technology), phospho-ERK1/2 (Cell Signaling Technology)...",Antibody target name without 'antibody' keyword not caught,,AI validation - Sonnet 4.5,0,0,,
b79350bb-a9c8-4ba0-947f-a575c0cf65f0,phospho-ERK1/2 antibody,,,,,,,PMID:35945271,,Functional restoration of mouse Nf1 nonsense alleles in differentiated cultured neurons,methods,1.0,"...primary antibodies against ERK1/2 (Cell Signaling Technology), phospho-ERK1/2 (Cell Signaling Technology), Neurofibromin (Novus Biologicals)...",Phospho-specific antibody name not recognized,,AI validation - Sonnet 4.5,0,0,,
7e5067e8-cbd8-4b87-9c86-41947855d340,Neurofibromin antibody,,,,,,,PMID:35945271,,Functional restoration of mouse Nf1 nonsense alleles in differentiated cultured neurons,methods,1.0,"...phospho-ERK1/2 (Cell Signaling Technology), Neurofibromin (Novus Biologicals), AMPD3 (Novus Biologicals)...",Protein target name without explicit 'antibody' term,,AI validation - Sonnet 4.5,0,0,,
8cae8ee3-9dbc-4a04-874a-11dcc0f15020,GAPDH antibody,,,,,,,PMID:35945271,,Functional restoration of mouse Nf1 nonsense alleles in differentiated cultured neurons,methods,1.0,"...β-actin (Santa Cruz Biotechnology), and GAPDH (Santa Cruz Biotechnology). Secondary antibodies used were goat anti-rabbit...",Common loading control antibody missed,,AI validation - Sonnet 4.5,0,0,,
0fda8dce-65ce-42dd-8da7-8bdc3290fd13,N-Terminal NF1 antibody,,,,,,,PMID:34694046,,Analysis of patient-specific NF1 variants leads to functional insights for Ras signaling that can impact personalized medicine,methods,1.0,Primary antibodies included N-Terminal NF1 (Cell Signaling cat# D7R7D 1:1000),Antibody with catalog number not detected by mining patterns,,AI validation - Sonnet 4.5,0,0,,
0f0872f5-1675-4698-b4d4-ddcc7749571e,p-ERK antibody,,,,,,,PMID:34694046,,Analysis of patient-specific NF1 variants leads to functional insights for Ras signaling that can impact personalized medicine,methods,1.0,p-ERK (Cell Signaling cat# 9101 1:1000),Antibody with catalog number not detected by mining patterns,,AI validation - Sonnet 4.5,0,0,,
8fffe2ff-e0d2-43b7-a68c-fe3af29c54b2,total ERK antibody,,,,,,,PMID:34694046,,Analysis of patient-specific NF1 variants leads to functional insights for Ras signaling that can impact personalized medicine,methods,1.0,total ERK (Cell Signaling cat# 9102 1:1000),Antibody with catalog number not detected by mining patterns,,AI validation - Sonnet 4.5,0,0,,
b877b62c-c889-478a-b488-5ca84cd9e097,CD3 antibody,,,,,,,PMID:37949359,,Characterization of Immune Cell Populations of Cutaneous Neurofibromas in Neurofibromatosis 1,abstract,0.8,...Most samples displayed intratumoral or peritumoral aggregations of CD3-positive cells...,"Abstract mentions CD3-positive cells indicating immunolabeling with CD3 antibody, but specific antibody not explicitly named",,AI validation - Sonnet 4.5,0,0,,
9d4b2aea-efb0-4c13-993d-a4b08eafce48,CD163 antibody,,,,,,,PMID:37949359,,Characterization of Immune Cell Populations of Cutaneous Neurofibromas in Neurofibromatosis 1,abstract,0.8,"...CD163-positive cells, suggestive of M2 macrophages, were abundant in cNFs...","Abstract mentions CD163-positive cells indicating immunolabeling with CD163 antibody, but specific antibody not explicitly named",,AI validation - Sonnet 4.5,0,0,,
cea2fbd4-424b-4c70-b260-b7c493b5b833,"p75 antibody (Ab3125, Abcam)",,,,,,,PMID:38175707,,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas,methods,1.0,"incubated for 30 minutes on ice with unconjugated primary antibody p75 (1:1,000, Ab3125, Abcam)",Antibody with catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
db2ddab4-976b-44c4-9c3f-edb54b0dc5b0,"S100B antibody (Z0311, Dako)",,,,,,,PMID:38175707,,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas,methods,1.0,"incubated with primary antibodies, p75 (1:100, Ab3125, Abcam), S100B (1:1,000, Z0311, Dako)",Antibody with catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
9d3ce516-66aa-418b-82b5-a35fc5ab6785,"MPZ antibody (Ab183868, Abcam)",,,,,,,PMID:38175707,,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas,methods,1.0,"and MPZ (1:100, Ab183868, Abcam), overnight at 4°C",Antibody with catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
49abddd3-9042-4e2f-a280-9481c46389fd,SOX10 antibody,,,,,,,PMID:38216587,,Epigenetic reprogramming shapes the cellular landscape of schwannoma,methods,1.0,"labeled with primary antibodies including SOX10 to mark schwannoma cells (API 3099, Biocare)",Antibody with catalog number not caught,,AI validation - Sonnet 4.5,0,0,,
c2de5086-cc92-467c-9745-ca7c4ddcb0b7,CD3 antibody,,,,,,,PMID:38216587,,Epigenetic reprogramming shapes the cellular landscape of schwannoma,methods,1.0,"labeled with CD3 (A0452, Agilent Technologies, Santa Clara, CA; labeling validated by over-expression)",Antibody with catalog number not caught,,AI validation - Sonnet 4.5,0,0,,
8874e699-95ea-4f2b-a03d-42b616f57e97,CD68 antibody,,,,,,,PMID:38216587,,Epigenetic reprogramming shapes the cellular landscape of schwannoma,methods,1.0,"CD68 (M0814, Agilent Technologies; labeling validated using human B-cell lymphoma)",Antibody with catalog number not caught,,AI validation - Sonnet 4.5,0,0,,
d9b62861-fc8a-4200-819d-ed1cd8dcef3a,H3K27me3 antibody,,,,,,,PMID:38216572,,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance,methods,1.0,"H3K27me3 (Cell Signaling Technology, #9733, clone C36B11, 1:50 dilution)",Specific antibody with catalog number and vendor clearly mentioned,,AI validation - Sonnet 4.5,0,0,,
5ed8ff55-3973-4d11-97ac-f3be8b41e70e,SOX10 antibody,,,,,,,PMID:38216572,,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance,methods,1.0,"SOX10 (Cell Marque, #383R-1, clone EP268, 1:50 dilution)",Specific antibody with catalog number and vendor clearly mentioned,,AI validation - Sonnet 4.5,0,0,,
d6a61bbd-dc90-4b2c-ae0f-a458dcef746f,S100B antibody,,,,,,,PMID:38216572,,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance,methods,1.0,"S100B (Ventana, #760-2523, 1:2 dilution)",Specific antibody with catalog number and vendor clearly mentioned,,AI validation - Sonnet 4.5,0,0,,
3271862c-09ed-4dee-bf44-d21e638e34c1,total ERK antibody,,,,,,,PMID:38216572,,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance,methods,1.0,"total ERK (Cell Signaling Technologies, #4695, 1:1000 dilution)",Specific antibody with catalog number and vendor clearly mentioned,,AI validation - Sonnet 4.5,0,0,,
8227a86d-ef22-41cd-a770-6e55753fa78d,NF2/Merlin antibody,,,,,,,PMID:38216572,,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance,methods,1.0,"NF2/Merlin (Abcam, #ab88957, clone AF1G4, 1:2000 dilution)",Specific antibody with catalog number and vendor clearly mentioned,,AI validation - Sonnet 4.5,0,0,,
5bbce3cb-c474-47da-87a4-71346fa504c6,Iba1 antibody,,,,,,,PMID:30542122,,STAT3 inhibition reduces macrophage number and tumor growth in neurofibroma.,abstract,0.9,...Iba1+; F4/80+;CD11b+ macrophages accounted for ~20-40% of proliferating cells...,Antibody marker for cell identification not detected,,AI validation - Sonnet 4.5,0,0,,
45ff6443-c25a-4c6a-a72d-c73347999177,S100 antibody,,,,,,,PMID:33591953,,Chromosome 8 gain is associated with high-grade transformation in MPNST.,methods,1.0,"IHC was performed using the Avidin/Biotin blocking kit (Vector Labs, SP-2001) staining with antibodies against S100 (1:250 dilution; catalog ab41548, Abcam)",Antibody with catalog number and vendor not detected,,AI validation - Sonnet 4.5,0,0,,
ccda432b-3c21-4338-a9b7-2ee8992e5c11,KI-67 antibody,,,,,,,PMID:33591953,,Chromosome 8 gain is associated with high-grade transformation in MPNST.,methods,1.0,"KI-67 (prediluted; catalog 790-4286, Ventana)",Antibody with catalog number and vendor not detected,,AI validation - Sonnet 4.5,0,0,,
90c4f151-57f0-4184-9124-f45446abbf11,anti-histone H3 (tri methyl K27) antibody,,,,,,,PMID:33591953,,Chromosome 8 gain is associated with high-grade transformation in MPNST.,methods,1.0,"Immunolabeling for anti-histone H3 (tri methyl K27) (1:200 dilution; catalog ab6002, Abcam)",Antibody with catalog number and vendor not detected,,AI validation - Sonnet 4.5,0,0,,
cd689549-3d34-4991-993c-a5f7bffe7e54,NF1 antibody,,,,,,,PMID:35740680,,Therapeutic Vulnerability to ATR Inhibition in Concurrent NF1 and ATRX-Deficient/ALT-Positive High-Grade Solid Tumors.,methods,1.0,"Primary antibodies used for Western blots were: NF1 (A300-140A, 1:1000, Bethyl Laboratories, Montgomery, TX, USA)",Antibody with catalog number not recognized,,AI validation - Sonnet 4.5,0,0,,
af87060d-c5a9-4448-85fc-7cae612989a3,ATRX antibody,,,,,,,PMID:35740680,,Therapeutic Vulnerability to ATR Inhibition in Concurrent NF1 and ATRX-Deficient/ALT-Positive High-Grade Solid Tumors.,methods,1.0,"ATRX (#10321, 1:500, Cell Signaling Technology, Danvers, MA, USA)",Antibody with catalog number not recognized,,AI validation - Sonnet 4.5,0,0,,
e2995678-bd9c-4ee9-9c99-f9e77718c7d6,Erk1/2 antibody,,,,,,,PMID:35740680,,Therapeutic Vulnerability to ATR Inhibition in Concurrent NF1 and ATRX-Deficient/ALT-Positive High-Grade Solid Tumors.,methods,1.0,"Erk1/2 (#9102, 1:1000, Cell Signaling Technology)",Antibody with catalog number not recognized,,AI validation - Sonnet 4.5,0,0,,
82ae7a2c-ae25-45f1-bc9d-ac7f5bb19bfc,GFAP antibody,,,,,,,PMID:35945463,,Multiplatform molecular analyses refine classification of gliomas arising in patients with neurofibromatosis type 1.,methods,0.95,"glial fibrillary acidic protein (GFAP, DAKO, polyclonal, 1:3,000 dilution, no antigen retrieval)","Specific antibody with vendor (DAKO), dilution, and protocol details clearly indicating research tool usage",,AI validation - Sonnet 4.5,0,0,,
6978e86e-00aa-426a-9822-62ab727af7e3,OLIG2 antibody,,,,,,,PMID:35945463,,Multiplatform molecular analyses refine classification of gliomas arising in patients with neurofibromatosis type 1.,methods,0.95,"OLIG2 (Immuno Bio Labs, polyclonal, 1:200 dilution, ER1 antigen retrieval)","Specific antibody with vendor, dilution, and protocol details",,AI validation - Sonnet 4.5,0,0,,
bf9232d5-0dbc-4639-a867-a6f5f83b90b7,SOX10 antibody,,,,,,,PMID:35945463,,Multiplatform molecular analyses refine classification of gliomas arising in patients with neurofibromatosis type 1.,methods,0.95,"SOX10 (Cell Marque, clone EP268, dilution 1:250, ER2 antigen retrieval)","Specific antibody with vendor, clone designation, and protocol details",,AI validation - Sonnet 4.5,0,0,,
8b59ce9a-2548-4fad-bdaa-8f83d1e39dfb,p16 antibody,,,,,,,PMID:35945463,,Multiplatform molecular analyses refine classification of gliomas arising in patients with neurofibromatosis type 1.,methods,0.95,"p16 (MTM Labs, clone E6H4, undiluted, ER1 antigen retrieval)","Specific antibody with vendor, clone designation, and protocol details",,AI validation - Sonnet 4.5,0,0,,
277eec90-1256-438e-8f37-17015dff29f9,ATRX antibody,,,,,,,PMID:35945463,,Multiplatform molecular analyses refine classification of gliomas arising in patients with neurofibromatosis type 1.,methods,0.95,"ATRX (Sigma, polyclonal, 1:100 dilution)",Specific antibody with vendor and dilution information,,AI validation - Sonnet 4.5,0,0,,
d61467a9-7dd8-4558-a379-bb98480bde62,p53 antibody,,,,,,,PMID:35945463,,Multiplatform molecular analyses refine classification of gliomas arising in patients with neurofibromatosis type 1.,methods,0.95,"p53 (Biocare, clone DO-7, 1:100 dilution, ER2 antigen retrieval)","Specific antibody with vendor, clone designation, and protocol details",,AI validation - Sonnet 4.5,0,0,,
4666e7e2-b8eb-4cea-bf6e-588637a3d4aa,H3K27me3 antibody,,,,,,,PMID:35945463,,Multiplatform molecular analyses refine classification of gliomas arising in patients with neurofibromatosis type 1.,methods,0.95,"histone H3 lysine 27 trimethylation (Cell Signaling, cat #9733, clone C36B11, 1:50 dilution, ER2 antigen retrieval)","Specific antibody with vendor, catalog number, clone, and protocol details",,AI validation - Sonnet 4.5,0,0,,
9fdfe99d-c635-480c-bfff-062035c7e96c,Ki-67 antibody,,,,,,,PMID:35945463,,Multiplatform molecular analyses refine classification of gliomas arising in patients with neurofibromatosis type 1.,methods,0.95,"Ki-67 (Dako, clone Mib1, 1:50 dilution, ER2 antigen retrieval)","Specific antibody with vendor, clone designation, and protocol details",,AI validation - Sonnet 4.5,0,0,,
e80bf754-3e02-4c65-b5ae-c56e828e19d7,IBA1 antibody,,,,,,,PMID:36322658,,Single-cell multiomics identifies clinically relevant mesenchymal stem-like cells and key regulators for MPNST malignancy.,methods,1.0,"IBA1 (rabbit; Wako Chemicals, 019-19741)",Antibody with vendor and catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
02d91918-c7c8-4138-a6d7-67078d3b49c2,CD3 antibody,,,,,,,PMID:36322658,,Single-cell multiomics identifies clinically relevant mesenchymal stem-like cells and key regulators for MPNST malignancy.,methods,1.0,"CD3 (rat; Bio-Rad, MCA1477)",Antibody with vendor and catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
e56afb42-6156-4e67-98b7-0da506b731e2,cleaved caspase-3 antibody,,,,,,,PMID:36322658,,Single-cell multiomics identifies clinically relevant mesenchymal stem-like cells and key regulators for MPNST malignancy.,methods,1.0,"cleaved caspase-3 (rabbit; Cell Signaling Technology, #9661)",Antibody with vendor and catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
01fe67a2-ae6e-4b44-b605-e19ee32d7a68,VEGFA antibody,,,,,,,PMID:36322658,,Single-cell multiomics identifies clinically relevant mesenchymal stem-like cells and key regulators for MPNST malignancy.,methods,1.0,"VEGFA (rabbit; ABclonal, A0280)",Antibody with vendor and catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
68dc616e-1670-47c1-8b3b-0cc42be0c7fd,Nestin antibody,,,,,,,PMID:36322658,,Single-cell multiomics identifies clinically relevant mesenchymal stem-like cells and key regulators for MPNST malignancy.,methods,1.0,"Nestin (mouse; Millipore, MAB353)",Antibody with vendor and catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
5a37bc3c-1cb9-45c7-a8dd-6cc2c9f9dcbb,SOX2 antibody,,,,,,,PMID:36322658,,Single-cell multiomics identifies clinically relevant mesenchymal stem-like cells and key regulators for MPNST malignancy.,methods,1.0,"SOX2 (goat; Santa Cruz Biotechnology, sc-17320)",Antibody with vendor and catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
027cc45f-e5b3-4118-9b4e-cbf2f3678f21,YAP/TAZ antibody,,,,,,,PMID:36322658,,Single-cell multiomics identifies clinically relevant mesenchymal stem-like cells and key regulators for MPNST malignancy.,methods,1.0,"YAP/TAZ (rabbit; Cell Signaling Technology, #8418)",Antibody with vendor and catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
76c5fd66-076b-46c0-b351-b957c9288d62,ERK1/2 antibody,,,,,,,PMID:36799629,,MEK Inhibition Synergizes with TYK2 Inhibitors in NF1-Associated Malignant Peripheral Nerve Sheath Tumors.,methods,1.0,total p44/42 ERK1/2 (4695S; RRID:AB_390779),ERK antibody with catalog number not caught,,AI validation - Sonnet 4.5,0,0,,
6b46270b-fe48-4eb5-8499-c23e6e732970,Sox9 antibody,,,,,,,PMID:37331503,,Topical delivery of mitogen-activated protein kinase inhibitor binimetinib prevents the development of cutaneous neurofibromas in neurofibromatosis type 1 mutant mice.,methods,1.0,"primary antibodies Sox9 (ab185230, Abcam) dilution 1:1 000",Antibody with catalog number and vendor not recognized,,AI validation - Sonnet 4.5,0,0,,
0cf7a679-06af-4bfd-963c-9a26154eefc3,Cleaved Caspase-3 antibody,,,,,,,PMID:37331503,,Topical delivery of mitogen-activated protein kinase inhibitor binimetinib prevents the development of cutaneous neurofibromas in neurofibromatosis type 1 mutant mice.,methods,1.0,"Cleaved Caspase-3 (Asp175, Ozyme) dilution 1:200",Specific cleaved form antibody not captured,,AI validation - Sonnet 4.5,0,0,,
bac662df-3708-4d24-a093-1a798e8bbbf4,Ki67 antibody,,,,,,,PMID:37331503,,Topical delivery of mitogen-activated protein kinase inhibitor binimetinib prevents the development of cutaneous neurofibromas in neurofibromatosis type 1 mutant mice.,methods,1.0,"Ki67 (ab15580, Abcam) dilution 1:200",Proliferation marker antibody with catalog number not recognized,,AI validation - Sonnet 4.5,0,0,,
9c5e2680-b2c0-45a8-a4c6-a2e033bc487a,PD-L1 antibody,,,,,,,PMID:38502231,,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,methods,1.0,"PD-L1 (ab213480, Abcam, 66248-1-Ig, Proteintech)",Antibody with multiple catalog numbers not detected,,AI validation - Sonnet 4.5,0,0,,
4c89fac0-d943-467c-8006-86ba2a1614c8,GAPDH antibody,,,,,,,PMID:38502231,,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,methods,1.0,"GAPDH (SC-32233, Santa Cruz Biotechnology)",Loading control antibody not identified,,AI validation - Sonnet 4.5,0,0,,
72ad2f64-daf1-4b84-8572-ee2a18a3a606,CD3 antibody,,,,,,,PMID:38502231,,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,methods,1.0,"CD3 (ab16669, Abcam)",IHC antibody with catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
