_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType,targetAntigen
PMID:37817770,10.3389/fonc.2023.1253659,Single-cell RNA sequencing of neurofibromas reveals a tumor microenvironment favorable for neural regeneration and immune suppression in a neurofibromatosis type 1 porcine model.,,"...The following antibodies were used to classify the tumors: S100 (1:4000; Agilent Dako, Santa Clara, CA, USA; GA50461-2)...",0.95,Accept,Experimental Usage,"S100 antibody (1:4000; Agilent Dako, Santa Clara, CA, USA; GA50461-2)"
PMID:37817770,10.3389/fonc.2023.1253659,Single-cell RNA sequencing of neurofibromas reveals a tumor microenvironment favorable for neural regeneration and immune suppression in a neurofibromatosis type 1 porcine model.,,"...CD34 (1:400; Bioss, Woburn, MA, USA; bs-8996R)...",0.95,Accept,Experimental Usage,"CD34 antibody (1:400; Bioss, Woburn, MA, USA; bs-8996R)"
PMID:37817770,10.3389/fonc.2023.1253659,Single-cell RNA sequencing of neurofibromas reveals a tumor microenvironment favorable for neural regeneration and immune suppression in a neurofibromatosis type 1 porcine model.,,"...Sox10 (1:100; Abcam, Cambridge, UK; ab227680)...",0.95,Accept,Experimental Usage,"Sox10 antibody (1:100; Abcam, Cambridge, UK; ab227680)"
PMID:37817770,10.3389/fonc.2023.1253659,Single-cell RNA sequencing of neurofibromas reveals a tumor microenvironment favorable for neural regeneration and immune suppression in a neurofibromatosis type 1 porcine model.,,"...CD117 (1:100, Cell Signaling; 37805S)...",0.95,Accept,Experimental Usage,"CD117 antibody (1:100, Cell Signaling; 37805S)"
PMID:37817770,10.3389/fonc.2023.1253659,Single-cell RNA sequencing of neurofibromas reveals a tumor microenvironment favorable for neural regeneration and immune suppression in a neurofibromatosis type 1 porcine model.,,"...GFAP (1:200, Abcam; ab16997)...",0.95,Accept,Experimental Usage,"GFAP antibody (1:200, Abcam; ab16997)"
PMID:37817770,10.3389/fonc.2023.1253659,Single-cell RNA sequencing of neurofibromas reveals a tumor microenvironment favorable for neural regeneration and immune suppression in a neurofibromatosis type 1 porcine model.,,"...AIF1 (1:500, LSBio; LS-B2645)...",0.95,Accept,Experimental Usage,"AIF1 antibody (1:500, LSBio; LS-B2645)"
PMID:37817770,10.3389/fonc.2023.1253659,Single-cell RNA sequencing of neurofibromas reveals a tumor microenvironment favorable for neural regeneration and immune suppression in a neurofibromatosis type 1 porcine model.,,"...SMA (1:250, LSBio; LS-B3933)...",0.95,Accept,Experimental Usage,"SMA antibody (1:250, LSBio; LS-B3933)"
PMID:33413690,10.1186/s40478-020-01103-4,Human cutaneous neurofibroma matrisome revealed by single-cell RNA sequencing.,,"incubated with primary antibodies [rabbit anti-SMA (Novus, NB600-531); rabbit anti-COL11A1 (ThermoScientific; PA5-68410)",0.95,Accept,Experimental Usage,"rabbit anti-SMA (Novus, NB600-531)"
PMID:33413690,10.1186/s40478-020-01103-4,Human cutaneous neurofibroma matrisome revealed by single-cell RNA sequencing.,,"rabbit anti-SMA (Novus, NB600-531); rabbit anti-COL11A1 (ThermoScientific; PA5-68410); rabbit anti-FAP (Abcam; ab53066)",0.95,Accept,Experimental Usage,rabbit anti-COL11A1 (ThermoScientific; PA5-68410)
PMID:33413690,10.1186/s40478-020-01103-4,Human cutaneous neurofibroma matrisome revealed by single-cell RNA sequencing.,,rabbit anti-COL11A1 (ThermoScientific; PA5-68410); rabbit anti-FAP (Abcam; ab53066); rabbit anti-collagen VI (Abcam; ab6588),0.95,Accept,Experimental Usage,rabbit anti-FAP (Abcam; ab53066)
PMID:33413690,10.1186/s40478-020-01103-4,Human cutaneous neurofibroma matrisome revealed by single-cell RNA sequencing.,,rabbit anti-FAP (Abcam; ab53066); rabbit anti-collagen VI (Abcam; ab6588)] diluted in 3% donkey serum,0.95,Accept,Experimental Usage,rabbit anti-collagen VI (Abcam; ab6588)
PMID:25433207,10.1016/j.ydbio.2014.11.017,Nf2-Yap signaling controls the expansion of DRG progenitors and glia during DRG development.,,"Blbp (Millipore, ABN14; rabbit, 1:500)",0.9,Accept,Experimental Usage,"Blbp antibody (Millipore, ABN14)"
PMID:25433207,10.1016/j.ydbio.2014.11.017,Nf2-Yap signaling controls the expansion of DRG progenitors and glia during DRG development.,,"BrdU (Abcam, ab6326; rat, 1:100)",0.9,Accept,Experimental Usage,"BrdU antibody (Abcam, ab6326)"
PMID:25433207,10.1016/j.ydbio.2014.11.017,Nf2-Yap signaling controls the expansion of DRG progenitors and glia during DRG development.,,"Isl1/2 (Developmental Studies Hybridoma Bank, Clone # 39.4D5; mouse, 1:500)",0.9,Accept,Experimental Usage,Isl1/2 antibody (Clone # 39.4D5)
PMID:25433207,10.1016/j.ydbio.2014.11.017,Nf2-Yap signaling controls the expansion of DRG progenitors and glia during DRG development.,,"Ki67 (Vector Laboratories, VP-RM04; rabbit, 1:250)",0.9,Accept,Experimental Usage,"Ki67 antibody (Vector Laboratories, VP-RM04)"
PMID:25433207,10.1016/j.ydbio.2014.11.017,Nf2-Yap signaling controls the expansion of DRG progenitors and glia during DRG development.,,"Nf2 (Sigma, HPA003097; rabbit, 1:1000 and amplification with Invitrogen TSA kit)",0.95,Accept,Experimental Usage,"Nf2 antibody (Sigma, HPA003097)"
PMID:25433207,10.1016/j.ydbio.2014.11.017,Nf2-Yap signaling controls the expansion of DRG progenitors and glia during DRG development.,,"p75 (Promega, G3231; rabbit, 1:2000)",0.9,Accept,Experimental Usage,"p75 antibody (Promega, G3231)"
PMID:25433207,10.1016/j.ydbio.2014.11.017,Nf2-Yap signaling controls the expansion of DRG progenitors and glia during DRG development.,,"S100β (Sigma, S2532; mouse, 1:100 and amplification with Invitrogen TSA kit)",0.9,Accept,Experimental Usage,"S100β antibody (Sigma, S2532)"
PMID:25433207,10.1016/j.ydbio.2014.11.017,Nf2-Yap signaling controls the expansion of DRG progenitors and glia during DRG development.,,"Sox10 (Santa Cruz, sc-17342; goat, 1:250)",0.9,Accept,Experimental Usage,"Sox10 antibody (Santa Cruz, sc-17342)"
PMID:25433207,10.1016/j.ydbio.2014.11.017,Nf2-Yap signaling controls the expansion of DRG progenitors and glia during DRG development.,,"TrkA (provided by Louis Reichardt, University of California, San Francisco, CA; rabbit, 1:1000)",0.85,Accept,Experimental Usage,TrkA antibody
PMID:25433207,10.1016/j.ydbio.2014.11.017,Nf2-Yap signaling controls the expansion of DRG progenitors and glia during DRG development.,,"Tuj1 (Covance, MMS-435P; mouse, 1:1000)",0.9,Accept,Experimental Usage,"Tuj1 antibody (Covance, MMS-435P)"
PMID:25433207,10.1016/j.ydbio.2014.11.017,Nf2-Yap signaling controls the expansion of DRG progenitors and glia during DRG development.,,"Yap/Taz (Cell Signaling, 8418; rabbit, 1:200 and amplification with Invitrogen TSA kit)",0.9,Accept,Experimental Usage,"Yap/Taz antibody (Cell Signaling, 8418)"
PMID:25433207,10.1016/j.ydbio.2014.11.017,Nf2-Yap signaling controls the expansion of DRG progenitors and glia during DRG development.,,"pYap (Cell Signaling, 4911; rabbit, 1:200)",0.9,Accept,Experimental Usage,"pYap antibody (Cell Signaling, 4911)"
PMID:25433207,10.1016/j.ydbio.2014.11.017,Nf2-Yap signaling controls the expansion of DRG progenitors and glia during DRG development.,,"GAPDH (Sigma, G8795, mouse; 1:10,000)",0.9,Accept,Experimental Usage,"GAPDH antibody (Sigma, G8795)"
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"The following antibodies were used: pERK (Cell Signaling Technologies, #4370, 1:1,000 dilution)",0.95,Accept,Experimental Usage,"pERK (Cell Signaling Technologies, #4370)"
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"total ERK (Cell Signaling Technologies, #4695, 1:1,000 dilution)",0.95,Accept,Experimental Usage,"total ERK (Cell Signaling Technologies, #4695)"
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"pAKT (Cell Signaling Technologies, #4060, 1:1,000 dilution)",0.95,Accept,Experimental Usage,"pAKT (Cell Signaling Technologies, #4060)"
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"total AKT (Cell Signaling Technologies, # 4685, 1:1,000 dilution)",0.95,Accept,Experimental Usage,"total AKT (Cell Signaling Technologies, #4685)"
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"pMEK (Cell Signaling Technologies, #9121, 1:1,000 dilution)",0.95,Accept,Experimental Usage,"pMEK (Cell Signaling Technologies, #9121)"
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"total MEK (Cell Signaling Technologies, #8727, 1:1,000 dilution)",0.95,Accept,Experimental Usage,"total MEK (Cell Signaling Technologies, #8727)"
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"neurofibromin (Millipore, #3668175, 1:1000 dilution)",0.95,Accept,Experimental Usage,"neurofibromin (Millipore, #3668175)"
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"SHP2 (Cell Signaling Technologies, #3397, 1:1,000 dilution)",0.95,Accept,Experimental Usage,"SHP2 (Cell Signaling Technologies, #3397)"
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"SOS2 (Santa Cruz, sc-393667)",0.95,Accept,Experimental Usage,"SOS2 (Santa Cruz, sc-393667)"
PMID:32443592,10.3390/ijms21103569,C-Fiber Loss as a Possible Cause of Neuropathic Pain in Schwannomatosis.,,"The samples were then incubated with polyclonal rabbit anti-PGP 9.5 (Dako #Z5116, Glostrup, Denmark, antibody dilution 1:200)",0.9,Accept,Experimental Usage,polyclonal rabbit anti-PGP 9.5
PMID:32443592,10.3390/ijms21103569,C-Fiber Loss as a Possible Cause of Neuropathic Pain in Schwannomatosis.,,"Bound antibody was visualized with anti-rabbit secondary antibody (Histofine Max PO Multi, #414152 F, Nichirei Biosciences Inc., Tokyo, Japan)",0.85,Accept,Experimental Usage,Histofine Max PO Multi
PMID:19427294,10.1016/j.stem.2009.03.017,Cell of origin and microenvironment contribution for NF1-associated dermal neurofibromas.,,"β-TubulinIII (rabbit, 1:2000, Sigma)",0.9,Accept,Experimental Usage,β-TubulinIII antibody
PMID:19427294,10.1016/j.stem.2009.03.017,Cell of origin and microenvironment contribution for NF1-associated dermal neurofibromas.,,"GAP43 (rabbit, 1:1000, Abcam)",0.9,Accept,Experimental Usage,GAP43 antibody
PMID:19427294,10.1016/j.stem.2009.03.017,Cell of origin and microenvironment contribution for NF1-associated dermal neurofibromas.,,"GFAP (rabbit, 1:2000, DAKO)",0.9,Accept,Experimental Usage,GFAP antibody
PMID:19427294,10.1016/j.stem.2009.03.017,Cell of origin and microenvironment contribution for NF1-associated dermal neurofibromas.,,"nestin (mouse, 1:200, Chemicon)",0.9,Accept,Experimental Usage,nestin antibody
PMID:19427294,10.1016/j.stem.2009.03.017,Cell of origin and microenvironment contribution for NF1-associated dermal neurofibromas.,,"S100β(rabbit, 1:5000, DAKO)",0.9,Accept,Experimental Usage,S100β antibody
PMID:19427294,10.1016/j.stem.2009.03.017,Cell of origin and microenvironment contribution for NF1-associated dermal neurofibromas.,,Western blotting on lysates of SKPs and 3T3 cells with Dhh antibody (Santa Cruz Biotechnology),0.9,Accept,Experimental Usage,Dhh antibody
PMID:19041782,10.1016/j.stem.2008.10.003,Nf1 mutation expands an EGFR-dependent peripheral nerve progenitor that confers neurofibroma tumorigenic potential.,,"Primary antibodies were: goat anti-EGFR (Santa Cruz, SC-03-G, 1:10)",0.9,Accept,Experimental Usage,"goat anti-EGFR (Santa Cruz, SC-03-G)"
PMID:19041782,10.1016/j.stem.2008.10.003,Nf1 mutation expands an EGFR-dependent peripheral nerve progenitor that confers neurofibroma tumorigenic potential.,,rabbit anti-P75 (Chemicon 1:400),0.85,Accept,Experimental Usage,rabbit anti-P75 (Chemicon)
PMID:19041782,10.1016/j.stem.2008.10.003,Nf1 mutation expands an EGFR-dependent peripheral nerve progenitor that confers neurofibroma tumorigenic potential.,,mouse anti-β-Tubulin (Chemicon 1:200),0.85,Accept,Experimental Usage,mouse anti-β-Tubulin (Chemicon)
PMID:19041782,10.1016/j.stem.2008.10.003,Nf1 mutation expands an EGFR-dependent peripheral nerve progenitor that confers neurofibroma tumorigenic potential.,,rabbit anti-S100β (DAKO 1:2000),0.85,Accept,Experimental Usage,rabbit anti-S100β (DAKO)
PMID:19041782,10.1016/j.stem.2008.10.003,Nf1 mutation expands an EGFR-dependent peripheral nerve progenitor that confers neurofibroma tumorigenic potential.,,mouse anti-SMA (Sigma 1:500),0.85,Accept,Experimental Usage,mouse anti-SMA (Sigma)
PMID:19041782,10.1016/j.stem.2008.10.003,Nf1 mutation expands an EGFR-dependent peripheral nerve progenitor that confers neurofibroma tumorigenic potential.,,"rabbit anti-NF-M (Chemicon, 1:200)",0.85,Accept,Experimental Usage,rabbit anti-NF-M (Chemicon)
PMID:19041782,10.1016/j.stem.2008.10.003,Nf1 mutation expands an EGFR-dependent peripheral nerve progenitor that confers neurofibroma tumorigenic potential.,,"mouse anti-human monoclonal antibodies against CD34 (8G12/HPCA-2, Becton-Dickinson; San Jose, CA) bound to allophycocyanin",0.9,Accept,Experimental Usage,"CD34 (8G12/HPCA-2, Becton-Dickinson)"
PMID:19041782,10.1016/j.stem.2008.10.003,Nf1 mutation expands an EGFR-dependent peripheral nerve progenitor that confers neurofibroma tumorigenic potential.,,"p75/NGFR (C40–1457, Becton-Dickinson) bound to phycoerythrin (PE)",0.9,Accept,Experimental Usage,"p75/NGFR (C40–1457, Becton-Dickinson)"
PMID:19041782,10.1016/j.stem.2008.10.003,Nf1 mutation expands an EGFR-dependent peripheral nerve progenitor that confers neurofibroma tumorigenic potential.,,"EGFR (EGFR1, Research Diagnostics Inc; Flanders, NJ) bound to FITC",0.9,Accept,Experimental Usage,"EGFR (EGFR1, Research Diagnostics Inc)"
PMID:19041782,10.1016/j.stem.2008.10.003,Nf1 mutation expands an EGFR-dependent peripheral nerve progenitor that confers neurofibroma tumorigenic potential.,,anti-CD16/CD32 antibody (Becton-Dickinson) to block Fc gamma receptor unspecific binding,0.85,Accept,Experimental Usage,anti-CD16/CD32 antibody (Becton-Dickinson)
PMID:38900740,10.1371/journal.pone.0301040,Revisiting the NPcis mouse model: A new tool to model plexiform neurofibroma.,,"The following primary antibodies were used in the immunohistochemistry studies: S100 (Agilent Technologies, GA-50461-2)",0.95,Accept,Experimental Usage,"S100 antibody (Agilent Technologies, GA-50461-2)"
PMID:38900740,10.1371/journal.pone.0301040,Revisiting the NPcis mouse model: A new tool to model plexiform neurofibroma.,,"desmin (abcam, ab15200)",0.95,Accept,Experimental Usage,"desmin antibody (abcam, ab15200)"
PMID:38900740,10.1371/journal.pone.0301040,Revisiting the NPcis mouse model: A new tool to model plexiform neurofibroma.,,"SMA (GeneTex, GTX100034)",0.95,Accept,Experimental Usage,"SMA antibody (GeneTex, GTX100034)"
PMID:38900740,10.1371/journal.pone.0301040,Revisiting the NPcis mouse model: A new tool to model plexiform neurofibroma.,,"Nf1 (Santa Cruz, sc-376886)",0.95,Accept,Experimental Usage,"Nf1 antibody (Santa Cruz, sc-376886)"
PMID:38900740,10.1371/journal.pone.0301040,Revisiting the NPcis mouse model: A new tool to model plexiform neurofibroma.,,"p53 (Santa Cruz, sc-126)",0.95,Accept,Experimental Usage,"p53 antibody (Santa Cruz, sc-126)"
PMID:38900740,10.1371/journal.pone.0301040,Revisiting the NPcis mouse model: A new tool to model plexiform neurofibroma.,,"Iba1 (Fujifilm, 019–19741)",0.95,Accept,Experimental Usage,"Iba1 antibody (Fujifilm, 019–19741)"
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,"Cell suspensions were stained with 1:100 dilutions of Phycoerythrin-conjugated anti-human HLA-A/B/C antibody (W6/32) (eBioscience, catalog number 12-9983-42)",0.9,Accept,Experimental Usage,"Phycoerythrin-conjugated anti-human HLA-A/B/C antibody (W6/32) (eBioscience, catalog number 12-9983-42)"
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,"Phycoerythrin-conjugated anti-human β-2-microglobulin antibody (2M2) (Biolegend, catalog number 316306)",0.9,Accept,Experimental Usage,"Phycoerythrin-conjugated anti-human β-2-microglobulin antibody (2M2) (Biolegend, catalog number 316306)"
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,"Phycoerythrin -Cyanine 7-conjugated anti-human PD-L1 antibody (29E.2A3) (Biolegend, catalog number 329717)",0.9,Accept,Experimental Usage,"Phycoerythrin-Cyanine 7-conjugated anti-human PD-L1 antibody (29E.2A3) (Biolegend, catalog number 329717)"
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,"Allophycocyanin-conjugated anti-human CTLA-4 antibody (L3D10) (Biolegend, catalog number 349907)",0.9,Accept,Experimental Usage,"Allophycocyanin-conjugated anti-human CTLA-4 antibody (L3D10) (Biolegend, catalog number 349907)"
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,"An antibody to HLA Class 1 ABC (clone EMR8-5, Abcam Inc, catalog number ab70328) was used at a dilution factor of 1:6000",0.9,Accept,Experimental Usage,"HLA Class 1 ABC antibody (clone EMR8-5, Abcam Inc, catalog number ab70328)"
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,"β-2-Microglobulin antibody (HPA006361, rabbit polyclonal, Sigma-Aldrich, catalog number HPA006361) was used at a dilution of 1:6000",0.9,Accept,Experimental Usage,"β-2-Microglobulin antibody (HPA006361, rabbit polyclonal, Sigma-Aldrich, catalog number HPA006361)"
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,"An antibody to PD-L1 (clone B55, Sino Biological Inc., catalog number 10084-H08H) was used at a dilution factor of 1:200",0.9,Accept,Experimental Usage,"PD-L1 antibody (clone B55, Sino Biological Inc., catalog number 10084-H08H)"
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,"Antibodies to CD4 (clone SP35, Cell Marque, catalog number 104R-18) and CD8 (clone 4B11, Leica Microsystems, catalog number PA0183) were used pre-diluted",0.9,Accept,Experimental Usage,"CD4 antibody (clone SP35, Cell Marque, catalog number 104R-18)"
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,"Antibodies to CD4 (clone SP35, Cell Marque, catalog number 104R-18) and CD8 (clone 4B11, Leica Microsystems, catalog number PA0183) were used pre-diluted",0.9,Accept,Experimental Usage,"CD8 antibody (clone 4B11, Leica Microsystems, catalog number PA0183)"
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,"Antibodies to CD56 (clone 1B6, Leica Microsystems, catalog number NCL-L-CD56-1B6) and CD45RO (clone UCHL1, Leica Microsystems, catalog number PA0146) were used pre-diluted",0.9,Accept,Experimental Usage,"CD56 antibody (clone 1B6, Leica Microsystems, catalog number NCL-L-CD56-1B6)"
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,"Antibodies to CD56 (clone 1B6, Leica Microsystems, catalog number NCL-L-CD56-1B6) and CD45RO (clone UCHL1, Leica Microsystems, catalog number PA0146) were used pre-diluted",0.9,Accept,Experimental Usage,"CD45RO antibody (clone UCHL1, Leica Microsystems, catalog number PA0146)"
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,"An antibody to FOXP3 (clone 236A/E7, Abcam Inc., catalog number ab20034) was used at a dilution factor of 1:100",0.9,Accept,Experimental Usage,"FOXP3 antibody (clone 236A/E7, Abcam Inc., catalog number ab20034)"
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,,"Primary antibody conditions were diluted in IF buffer and used as follows: anti-Tom20 FL-145 (Santa Cruz, 1:200, RT, 1 hour)",0.9,Accept,Experimental Usage,anti-Tom20 FL-145 (Santa Cruz)
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,,"anti-Tid1 Ab-2 RS13 (Neomarkers, 1:200 4°C, overnight), anti-p-H2AX Ser139-488 N1-431 (BD, 1:100, 4°C, 30 minutes, no secondary)",0.9,Accept,Experimental Usage,anti-Tid1 Ab-2 RS13 (Neomarkers)
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,,"anti-Tid1 Ab-2 RS13 (Neomarkers, 1:200 4°C, overnight), anti-p-H2AX Ser139-488 N1-431 (BD, 1:100, 4°C, 30 minutes, no secondary)",0.9,Accept,Experimental Usage,anti-p-H2AX Ser139-488 N1-431 (BD)
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,,"blocked with 5% nonfat dry milk in TBST and probed with anti-LC3BI/II #2775 (Cell Signaling, 1:1000, overnight)",0.9,Accept,Experimental Usage,anti-LC3BI/II #2775 (Cell Signaling)
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,,"anti-p62/SQSTM-1 D-3 (Santa Cruz, 1:1000, 1 h), anti-alpha-tubulin B-1-2-5 (Santa Cruz, 1:10000, 1 h)",0.9,Accept,Experimental Usage,anti-p62/SQSTM-1 D-3 (Santa Cruz)
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,,"anti-p62/SQSTM-1 D-3 (Santa Cruz, 1:1000, 1 h), anti-alpha-tubulin B-1-2-5 (Santa Cruz, 1:10000, 1 h)",0.9,Accept,Experimental Usage,anti-alpha-tubulin B-1-2-5 (Santa Cruz)
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,,"anti-K63 polyubiquitin #5921 (Cell Signaling, 1:1000, 1 h), anti-pK48 polyubiquitin #8081 (Cell Signaling, 1:2000, 1 h)",0.9,Accept,Experimental Usage,anti-K63 polyubiquitin #5921 (Cell Signaling)
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,,"anti-K63 polyubiquitin #5921 (Cell Signaling, 1:1000, 1 h), anti-pK48 polyubiquitin #8081 (Cell Signaling, 1:2000, 1 h)",0.9,Accept,Experimental Usage,anti-pK48 polyubiquitin #8081 (Cell Signaling)
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,,"anti-GAPDH ab9485-100 (Abcam, 1:1000, overnight), anti-RIP (BD Transduction Laboratories, 1:1000, overnight)",0.9,Accept,Experimental Usage,anti-GAPDH ab9485-100 (Abcam)
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,,"anti-GAPDH ab9485-100 (Abcam, 1:1000, overnight), anti-RIP (BD Transduction Laboratories, 1:1000, overnight)",0.9,Accept,Experimental Usage,anti-RIP (BD Transduction Laboratories)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"Antibodies recognizing phospho-Erk 1/2 (#9101), Erk2 (#9108), Akt phosphorylated at Ser473 (#9271), Akt (#9272), SAPK/JNK phosphorylated on Thr183/Tyr185 (#9251)",0.9,Accept,Experimental Usage,anti-phospho-Erk 1/2 (#9101)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"Antibodies recognizing phospho-Erk 1/2 (#9101), Erk2 (#9108), Akt phosphorylated at Ser473 (#9271), Akt (#9272)",0.9,Accept,Experimental Usage,anti-Erk2 (#9108)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"Antibodies recognizing phospho-Erk 1/2 (#9101), Erk2 (#9108), Akt phosphorylated at Ser473 (#9271), Akt (#9272)",0.9,Accept,Experimental Usage,anti-Akt phosphorylated at Ser473 (#9271)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"Akt phosphorylated at Ser473 (#9271), Akt (#9272), SAPK/JNK phosphorylated on Thr183/Tyr185 (#9251), SAPK/JNK (#9252)",0.9,Accept,Experimental Usage,anti-Akt (#9272)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"Akt (#9272), SAPK/JNK phosphorylated on Thr183/Tyr185 (#9251), SAPK/JNK (#9252) or Src family members phosphorylated at Tyr416 (#2101)",0.9,Accept,Experimental Usage,anti-SAPK/JNK phosphorylated on Thr183/Tyr185 (#9251)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"SAPK/JNK phosphorylated on Thr183/Tyr185 (#9251), SAPK/JNK (#9252) or Src family members phosphorylated at Tyr416 (#2101)",0.9,Accept,Experimental Usage,anti-SAPK/JNK (#9252)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,SAPK/JNK (#9252) or Src family members phosphorylated at Tyr416 (#2101) or Tyr527 (#2105) were from Cell Signaling Technology,0.9,Accept,Experimental Usage,anti-Src family members phosphorylated at Tyr416 (#2101)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,Src family members phosphorylated at Tyr416 (#2101) or Tyr527 (#2105) were from Cell Signaling Technology,0.9,Accept,Experimental Usage,anti-Src family members phosphorylated at Tyr527 (#2105)
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"Rabbit polyclonal antibodies recognizing FAK (sc-932), erbB2 (sc-284), erbB4 (sc-283) and NRG-1 transmembrane precursors",0.9,Accept,Experimental Usage,anti-FAK (sc-932)
