_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType,_cellLineName
PMID:41001593,10.1080/23723556.2025.2561292,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor.,,"Human T265, S462, and NSF1 cell lines of malignant peripheral nerve sheath tumors (MPNSTs) being associated with neurofibromatosis type 1",0.9,Accept,Experimental Usage,NSF1
PMID:41001593,10.1080/23723556.2025.2561292,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor.,,"T462 and T265 cells were initially provided by Victor Mautner (University of Hamburg, Germany)",0.9,Accept,Experimental Usage,T462
PMID:41001593,10.1080/23723556.2025.2561292,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor.,,BRGN control cells used in this study were previously described,0.85,Accept,Experimental Usage,BRGN
PMID:41001593,10.1080/23723556.2025.2561292,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor.,,"The primary human Schwann cells (HSC) were obtained by ScienCell (#1700, Carlsbad, CA, USA)",0.9,Accept,Experimental Usage,primary human Schwann cells (HSC)
PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,"The S462TY cell line was a kind gift from Dr. Timothy Cripe (Nationwide Children's Hospital Columbus, Columbus, OH, USA)",0.9,Accept,Experimental Usage,S462TY
PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,"The MPNST cell lines STS26T, T265, and ST8814 have been reported before and were gifted by Dr. Nancy Ratner",0.9,Accept,Experimental Usage,STS26T
PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,"The MPNST cell lines STS26T, T265, and ST8814 have been reported before and were gifted by Dr. Nancy Ratner",0.9,Accept,Experimental Usage,T265
PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,"The MPNST cell lines STS26T, T265, and ST8814 have been reported before and were gifted by Dr. Nancy Ratner",0.9,Accept,Experimental Usage,ST8814
PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,"Normal human Schwann cells (HSC) (ScienCell Research Laboratories, Carlsbad, CA, USA) were grown on the poly-L-lysine-coated tissue culture plates",0.85,Accept,Experimental Usage,Normal human Schwann cells (HSC)
PMID:32948135,10.1186/s12885-020-07397-w,Anti-cancer agent 3-bromopyruvate reduces growth of MPNST and inhibits metabolic pathways in a representative in-vitro model.,,"Human MPNST cell lines (S462, T265, and NSF1) were analyzed and have been described in detail in our previous studies",0.9,Accept,Experimental Usage,S462
PMID:32948135,10.1186/s12885-020-07397-w,Anti-cancer agent 3-bromopyruvate reduces growth of MPNST and inhibits metabolic pathways in a representative in-vitro model.,,"Human MPNST cell lines (S462, T265, and NSF1) were analyzed and have been described in detail in our previous studies",0.9,Accept,Experimental Usage,T265
PMID:32948135,10.1186/s12885-020-07397-w,Anti-cancer agent 3-bromopyruvate reduces growth of MPNST and inhibits metabolic pathways in a representative in-vitro model.,,"Human MPNST cell lines (S462, T265, and NSF1) were analyzed and have been described in detail in our previous studies",0.9,Accept,Experimental Usage,NSF1
PMID:32948135,10.1186/s12885-020-07397-w,Anti-cancer agent 3-bromopyruvate reduces growth of MPNST and inhibits metabolic pathways in a representative in-vitro model.,,"Mouse fibroblast B8 cells (kindly provided by Ralf Stohwasser, Brandenburg Technical University Cottbus-Senftenberg) which were stably transfected",0.85,Accept,Experimental Usage,B8 fibroblasts
PMID:22811580,10.1158/1078-0432.CCR-12-1072,Ras-driven transcriptome analysis identifies aurora kinase A as a potential malignant peripheral nerve sheath tumor therapeutic target.,,NF1−/− S462-TY human MPNST xenograft model has been previously described,0.95,Accept,Experimental Usage,S462-TY
PMID:24786638,10.1016/j.ygyno.2014.04.044,Analyses of merlin/NF2 connection to FAK inhibitor responsiveness in serous ovarian cancer.,,"Greater than 50% inhibition of OVCAR8, HEY, and ID8-IP ovarian carcinoma cell growth occurred with 0.1 μM PF-271",0.9,Accept,Experimental Usage,OVCAR8
PMID:24786638,10.1016/j.ygyno.2014.04.044,Analyses of merlin/NF2 connection to FAK inhibitor responsiveness in serous ovarian cancer.,,"Greater than 50% inhibition of OVCAR8, HEY, and ID8-IP ovarian carcinoma cell growth occurred with 0.1 μM PF-271",0.9,Accept,Experimental Usage,HEY
PMID:24786638,10.1016/j.ygyno.2014.04.044,Analyses of merlin/NF2 connection to FAK inhibitor responsiveness in serous ovarian cancer.,,"Greater than 50% inhibition of OVCAR8, HEY, and ID8-IP ovarian carcinoma cell growth occurred with 0.1 μM PF-271",0.9,Accept,Experimental Usage,ID8-IP
PMID:24786638,10.1016/j.ygyno.2014.04.044,Analyses of merlin/NF2 connection to FAK inhibitor responsiveness in serous ovarian cancer.,,"Suspended growth of OVCAR3, OVCAR10, IGROV1, IGROV1-IP, SKOV3, SKOV3-IP, A2780, and 5009-MOVCAR was not affected by 0.1 μM PF-271",0.9,Accept,Experimental Usage,OVCAR3
PMID:24786638,10.1016/j.ygyno.2014.04.044,Analyses of merlin/NF2 connection to FAK inhibitor responsiveness in serous ovarian cancer.,,"Suspended growth of OVCAR3, OVCAR10, IGROV1, IGROV1-IP, SKOV3, SKOV3-IP, A2780, and 5009-MOVCAR was not affected by 0.1 μM PF-271",0.9,Accept,Experimental Usage,OVCAR10
PMID:24786638,10.1016/j.ygyno.2014.04.044,Analyses of merlin/NF2 connection to FAK inhibitor responsiveness in serous ovarian cancer.,,"Suspended growth of OVCAR3, OVCAR10, IGROV1, IGROV1-IP, SKOV3, SKOV3-IP, A2780, and 5009-MOVCAR was not affected by 0.1 μM PF-271",0.9,Accept,Experimental Usage,IGROV1
PMID:24786638,10.1016/j.ygyno.2014.04.044,Analyses of merlin/NF2 connection to FAK inhibitor responsiveness in serous ovarian cancer.,,"Suspended growth of OVCAR3, OVCAR10, IGROV1, IGROV1-IP, SKOV3, SKOV3-IP, A2780, and 5009-MOVCAR was not affected by 0.1 μM PF-271",0.9,Accept,Experimental Usage,IGROV1-IP
PMID:24786638,10.1016/j.ygyno.2014.04.044,Analyses of merlin/NF2 connection to FAK inhibitor responsiveness in serous ovarian cancer.,,"Suspended growth of OVCAR3, OVCAR10, IGROV1, IGROV1-IP, SKOV3, SKOV3-IP, A2780, and 5009-MOVCAR was not affected by 0.1 μM PF-271",0.9,Accept,Experimental Usage,SKOV3
PMID:24786638,10.1016/j.ygyno.2014.04.044,Analyses of merlin/NF2 connection to FAK inhibitor responsiveness in serous ovarian cancer.,,"Suspended growth of OVCAR3, OVCAR10, IGROV1, IGROV1-IP, SKOV3, SKOV3-IP, A2780, and 5009-MOVCAR was not affected by 0.1 μM PF-271",0.9,Accept,Experimental Usage,SKOV3-IP
PMID:24786638,10.1016/j.ygyno.2014.04.044,Analyses of merlin/NF2 connection to FAK inhibitor responsiveness in serous ovarian cancer.,,"Suspended growth of OVCAR3, OVCAR10, IGROV1, IGROV1-IP, SKOV3, SKOV3-IP, A2780, and 5009-MOVCAR was not affected by 0.1 μM PF-271",0.9,Accept,Experimental Usage,A2780
PMID:24786638,10.1016/j.ygyno.2014.04.044,Analyses of merlin/NF2 connection to FAK inhibitor responsiveness in serous ovarian cancer.,,"Suspended growth of OVCAR3, OVCAR10, IGROV1, IGROV1-IP, SKOV3, SKOV3-IP, A2780, and 5009-MOVCAR was not affected by 0.1 μM PF-271",0.9,Accept,Experimental Usage,5009-MOVCAR
PMID:24786638,10.1016/j.ygyno.2014.04.044,Analyses of merlin/NF2 connection to FAK inhibitor responsiveness in serous ovarian cancer.,,MOVCAR-5009 cells were isolated from the ascites of transgenic mice expressing simian virus 40 T antigen (TAg) driven by the Müllerian inhibitory substance type II receptor (MISIIR) gene promoter,0.9,Accept,Experimental Usage,MOVCAR-5009
PMID:20739432,10.1158/1078-0432.CCR-10-0613,Gene expression analysis identifies potential biomarkers of neurofibromatosis type 1 including adrenomedullin.,,We measured the migratory response of 8814 MPNST cells using a modified Boyden chamber assay. Cells (4 × 10 4 ) in serum-free DMEM were plated...,0.85,Accept,Experimental Usage,8814 MPNST cells
PMID:20739432,10.1158/1078-0432.CCR-10-0613,Gene expression analysis identifies potential biomarkers of neurofibromatosis type 1 including adrenomedullin.,,Human umbilical vascular endothelial cells (HUVEC) were purchased from Lonza. HUVECs maintained in EBM2 medium...,0.8,Accept,Experimental Usage,Human umbilical vascular endothelial cells (HUVEC)
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,"We received iHSCs from Dr Margaret Wallace (University of Florida, Gainesville). These are wild-type human neonatal SCs immortalized using the human reverse transcriptase component of telomerase (hTERT)",0.85,Accept,Experimental Usage,iHSCs
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,We also utilized immortalized PN hTERT NF1 ipNF95.6 (iPNF) and MPNST cell lines (sNF96.2 and sNF02.2) from American Type Culture Collection (ATCC),0.9,Accept,Experimental Usage,iPNF95.6
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,We also utilized immortalized PN hTERT NF1 ipNF95.6 (iPNF) and MPNST cell lines (sNF96.2 and sNF02.2) from American Type Culture Collection (ATCC),0.9,Accept,Experimental Usage,sNF96.2
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,We also utilized immortalized PN hTERT NF1 ipNF95.6 (iPNF) and MPNST cell lines (sNF96.2 and sNF02.2) from American Type Culture Collection (ATCC),0.9,Accept,Experimental Usage,sNF02.2
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,"Other MPNST cell lines and patient-derived xenografts (PDX) were kindly provided by Dr Nancy Ratner (Cincinnati Children's Hospital) (26T, S462TY, ST88-14, MPNST724)",0.85,Accept,Experimental Usage,26T
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,"Other MPNST cell lines and patient-derived xenografts (PDX) were kindly provided by Dr Nancy Ratner (Cincinnati Children's Hospital) (26T, S462TY, ST88-14, MPNST724)",0.85,Accept,Experimental Usage,S462TY
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,"Other MPNST cell lines and patient-derived xenografts (PDX) were kindly provided by Dr Nancy Ratner (Cincinnati Children's Hospital) (26T, S462TY, ST88-14, MPNST724)",0.85,Accept,Experimental Usage,ST88-14
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,"the Characterized Cell Line Core Facility (MD Anderson) (MPNST007), and Dr Christine Pratilas (Johns Hopkins) (JH-2-055 CL, JH-2-079c CL, JH-2-003 CL, JH-2-002 CL)",0.85,Accept,Experimental Usage,MPNST007
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,"and Dr Christine Pratilas (Johns Hopkins) (JH-2-055 CL, JH-2-079c CL, JH-2-003 CL, JH-2-002 CL)",0.85,Accept,Experimental Usage,JH-2-055 CL
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,"and Dr Christine Pratilas (Johns Hopkins) (JH-2-055 CL, JH-2-079c CL, JH-2-003 CL, JH-2-002 CL)",0.85,Accept,Experimental Usage,JH-2-079c CL
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,"and Dr Christine Pratilas (Johns Hopkins) (JH-2-055 CL, JH-2-079c CL, JH-2-003 CL, JH-2-002 CL)",0.85,Accept,Experimental Usage,JH-2-003 CL
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,"and Dr Christine Pratilas (Johns Hopkins) (JH-2-055 CL, JH-2-079c CL, JH-2-003 CL, JH-2-002 CL)",0.85,Accept,Experimental Usage,JH-2-002 CL
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,"CUTLL1 was used as positive controls for NOTCH1, MDA-MB-231 for NOTCH1, NOTCH2, and NOTCH4, and MCF7 for HES1 and NOTCH3",0.8,Accept,Experimental Usage,CUTLL1
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,"CUTLL1 was used as positive controls for NOTCH1, MDA-MB-231 for NOTCH1, NOTCH2, and NOTCH4, and MCF7 for HES1 and NOTCH3",0.8,Accept,Experimental Usage,MDA-MB-231
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,"CUTLL1 was used as positive controls for NOTCH1, MDA-MB-231 for NOTCH1, NOTCH2, and NOTCH4, and MCF7 for HES1 and NOTCH3",0.8,Accept,Experimental Usage,MCF7
PMID:39620202,10.1093/noajnl/vdae188,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,,Transient models of SUZ12 loss were created in iPNF and N0(32) cells using SUZ12 siRNA (5 nmol),0.8,Accept,Experimental Usage,N0(32)
PMID:39016685,10.1242/jcs.262343,Chemical genetic screens reveal defective lysosomal trafficking as synthetic lethal with NF1 loss.,,"U87-MG, U251-MG, and sNF96.2 cells were purchased from ATCC...U87-MG cells serve as an NF1-deficient tumor cell line model",0.9,Accept,Experimental Usage,U87-MG
PMID:39016685,10.1242/jcs.262343,Chemical genetic screens reveal defective lysosomal trafficking as synthetic lethal with NF1 loss.,,"U87-MG, U251-MG, and sNF96.2 cells were purchased from ATCC",0.9,Accept,Experimental Usage,U251-MG
PMID:39016685,10.1242/jcs.262343,Chemical genetic screens reveal defective lysosomal trafficking as synthetic lethal with NF1 loss.,,"U87-MG, U251-MG, and sNF96.2 cells were purchased from ATCC",0.95,Accept,Experimental Usage,sNF96.2
PMID:39016685,10.1242/jcs.262343,Chemical genetic screens reveal defective lysosomal trafficking as synthetic lethal with NF1 loss.,,"ipnNF95.11C and ipNF95.11b 'C' cells were kindly provided by Peggy Wallace, University of Florida, USA and are available for purchase through the ATCC",0.95,Accept,Experimental Usage,ipnNF95.11C
PMID:39016685,10.1242/jcs.262343,Chemical genetic screens reveal defective lysosomal trafficking as synthetic lethal with NF1 loss.,,"ipnNF95.11C and ipNF95.11b 'C' cells were kindly provided by Peggy Wallace, University of Florida, USA and are available for purchase through the ATCC",0.95,Accept,Experimental Usage,ipNF95.11b 'C'
PMID:25877069,10.1007/s11626-015-9885-z,Establishment of immortalized murine mesothelial cells and a novel mesothelioma cell line.,,"Furthermore, we generated a novel murine mesothelioma cell line RN5 originating from an Nf2+/- mouse subjected to repeated crocidolite exposure. RN5 cells are highly tumorigenic.",0.95,Accept,Development,RN5
PMID:25877069,10.1007/s11626-015-9885-z,Establishment of immortalized murine mesothelial cells and a novel mesothelioma cell line.,,"the MM cell line RN5, and the previously described murine MM cell line AK7 (Cordier Kellerman et al. 2003), the latter also on a C57Bl/6J background.",0.85,Accept,Experimental Usage,AK7
PMID:33574490,10.1038/s41598-021-83152-w,Using antisense oligonucleotides for the physiological modulation of the alternative splicing of NF1 exon 23a during PC12 neuronal differentiation.,,PC12 cells (ATCC CRL-1721) were grown on Collagen IV-coated dishes (25 μg/ml) and maintained in RPMI 1640 medium,0.95,Accept,Experimental Usage,PC12 cells (ATCC CRL-1721)
PMID:33574490,10.1038/s41598-021-83152-w,Using antisense oligonucleotides for the physiological modulation of the alternative splicing of NF1 exon 23a during PC12 neuronal differentiation.,,"H19-7/IGF-IR (ATCC CRL-2526) were maintained in DMEM supplemented with 10% fetal bovine serum, 200 mg/ml of G418",0.95,Accept,Experimental Usage,H19-7/IGF-IR (ATCC CRL-2526)
PMID:21697395,10.1158/1535-7163.MCT-11-0309,Discovery of a small molecule targeting IRA2 deletion in budding yeast and neurofibromin loss in malignant peripheral nerve sheath tumor cells.,,STS26T and T265 cells were routinely maintained in DMEM high-glucose medium (Invitrogen 11965-092) with 10% FBS,0.9,Accept,Experimental Usage,STS26T
PMID:21697395,10.1158/1535-7163.MCT-11-0309,Discovery of a small molecule targeting IRA2 deletion in budding yeast and neurofibromin loss in malignant peripheral nerve sheath tumor cells.,,STS26T and T265 cells were routinely maintained in DMEM high-glucose medium (Invitrogen 11965-092) with 10% FBS,0.9,Accept,Experimental Usage,T265
PMID:18632626,10.1158/0008-5472.CAN-08-0190,Merlin is a potent inhibitor of glioma growth.,,"Human glioma cells, M089J, U138MG, DBRG05MG, LN229, M059K, Hs683, LN18, LN229, and A172 cells were obtained from American Type Culture Collection (ATCC)",0.85,Accept,Experimental Usage,M089J
PMID:18632626,10.1158/0008-5472.CAN-08-0190,Merlin is a potent inhibitor of glioma growth.,,"Human glioma cells, M089J, U138MG, DBRG05MG, LN229, M059K, Hs683, LN18, LN229, and A172 cells were obtained from American Type Culture Collection (ATCC)",0.85,Accept,Experimental Usage,U138MG
PMID:18632626,10.1158/0008-5472.CAN-08-0190,Merlin is a potent inhibitor of glioma growth.,,U87MG and U251 human glioma cells were first transduced with retroviruses carrying luciferase and a hygromycin-resistant gene,0.9,Accept,Experimental Usage,U87MG
PMID:18632626,10.1158/0008-5472.CAN-08-0190,Merlin is a potent inhibitor of glioma growth.,,U87MG and U251 human glioma cells were first transduced with retroviruses carrying luciferase and a hygromycin-resistant gene,0.9,Accept,Experimental Usage,U251
PMID:18632626,10.1158/0008-5472.CAN-08-0190,Merlin is a potent inhibitor of glioma growth.,,rat glioma cell 9L were obtained from University of California-San Francisco and National Cancer Institute (NCI),0.8,Accept,Experimental Usage,9L
PMID:26549023,10.1038/onc.2015.404,"The scaffold protein KSR1, a novel therapeutic target for the treatment of Merlin-deficient tumors.",,HEK293T cells were cultured under standard conditions...HEK293T cells were transiently transfected with pcDNA3-Pyo-mKSR1-wt,0.85,Accept,Experimental Usage,HEK293T cells
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"Patient-derived iPN, neurofibroma (NF95.11b), or human MPNST (JH002-2, ST88-14) cell lines",0.85,Accept,Experimental Usage,iPN cells
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"Patient-derived iPN, neurofibroma (NF95.11b), or human MPNST (JH002-2, ST88-14) cell lines",0.9,Accept,Experimental Usage,NF95.11b
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"Patient-derived iPN, neurofibroma (NF95.11b), or human MPNST (JH002-2, ST88-14) cell lines",0.9,Accept,Experimental Usage,JH002-2
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"Patient-derived iPN, neurofibroma (NF95.11b), or human MPNST (JH002-2, ST88-14) cell lines",0.9,Accept,Experimental Usage,ST88-14
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"Mouse MPNST cell lines (JW18.2, JW23.3) were a gift from Angie Hirbe",0.9,Accept,Experimental Usage,JW18.2
PMID:40587782,10.1073/pnas.2506823122,"A transcriptomic, proteomic, and functional genetic atlas dissects neurofibromin function in the peripheral nervous system.",,"Mouse MPNST cell lines (JW18.2, JW23.3) were a gift from Angie Hirbe",0.9,Accept,Experimental Usage,JW23.3
PMID:28065690,10.1016/j.biochi.2017.01.001,Medium throughput biochemical compound screening identifies novel agents for pharmacotherapy of neurofibromatosis type 1.,,Immortalized murine Nf1-negative and wild type mouse embryonic fibroblasts (MEF Nf1−/− E1A-p53 and MEF Nf1wt E1A-p53) were generously provided by Dr. Karen Cichowski,0.9,Accept,Experimental Usage,MEF Nf1−/− E1A-p53
PMID:28065690,10.1016/j.biochi.2017.01.001,Medium throughput biochemical compound screening identifies novel agents for pharmacotherapy of neurofibromatosis type 1.,,Immortalized murine Nf1-negative and wild type mouse embryonic fibroblasts (MEF Nf1−/− E1A-p53 and MEF Nf1wt E1A-p53) were generously provided by Dr. Karen Cichowski,0.9,Accept,Experimental Usage,MEF Nf1wt E1A-p53
PMID:28065690,10.1016/j.biochi.2017.01.001,Medium throughput biochemical compound screening identifies novel agents for pharmacotherapy of neurofibromatosis type 1.,,"MPNST cell lines sNF96.2, sNF02.2 and sNF94.3 were obtained from the American Type Culture Collection",0.95,Accept,Experimental Usage,sNF96.2
PMID:28065690,10.1016/j.biochi.2017.01.001,Medium throughput biochemical compound screening identifies novel agents for pharmacotherapy of neurofibromatosis type 1.,,"MPNST cell lines sNF96.2, sNF02.2 and sNF94.3 were obtained from the American Type Culture Collection",0.95,Accept,Experimental Usage,sNF02.2
PMID:28065690,10.1016/j.biochi.2017.01.001,Medium throughput biochemical compound screening identifies novel agents for pharmacotherapy of neurofibromatosis type 1.,,"MPNST cell lines sNF96.2, sNF02.2 and sNF94.3 were obtained from the American Type Culture Collection",0.95,Accept,Experimental Usage,sNF94.3
PMID:28065690,10.1016/j.biochi.2017.01.001,Medium throughput biochemical compound screening identifies novel agents for pharmacotherapy of neurofibromatosis type 1.,,"S462TY cells were generously provided by Dr. Timothy Cripe (Nationwide Children's Hospital, OH)",0.95,Accept,Experimental Usage,S462TY
PMID:28065690,10.1016/j.biochi.2017.01.001,Medium throughput biochemical compound screening identifies novel agents for pharmacotherapy of neurofibromatosis type 1.,,"ST8814, ST88-3 and 90-8 were generously provided by Dr. Nancy Ratner (Cincinnati Children's Hospital, OH)",0.95,Accept,Experimental Usage,ST8814
PMID:28065690,10.1016/j.biochi.2017.01.001,Medium throughput biochemical compound screening identifies novel agents for pharmacotherapy of neurofibromatosis type 1.,,"ST8814, ST88-3 and 90-8 were generously provided by Dr. Nancy Ratner (Cincinnati Children's Hospital, OH)",0.95,Accept,Experimental Usage,ST88-3
PMID:28065690,10.1016/j.biochi.2017.01.001,Medium throughput biochemical compound screening identifies novel agents for pharmacotherapy of neurofibromatosis type 1.,,"ST8814, ST88-3 and 90-8 were generously provided by Dr. Nancy Ratner (Cincinnati Children's Hospital, OH)",0.95,Accept,Experimental Usage,90-8
PMID:19427294,10.1016/j.stem.2009.03.017,Cell of origin and microenvironment contribution for NF1-associated dermal neurofibromas.,,we identify a population of stem/progenitor cells residing in the dermis termed skin-derived precursors (SKPs),0.85,Accept,Experimental Usage,skin-derived precursors (SKPs)
PMID:19427294,10.1016/j.stem.2009.03.017,Cell of origin and microenvironment contribution for NF1-associated dermal neurofibromas.,,Western blotting on lysates of SKPs and 3T3 cells with Dhh antibody,0.8,Accept,Experimental Usage,3T3 cells
PMID:24848258,10.1126/scitranslmed.3008639,Merlin deficiency predicts FAK inhibitor sensitivity: a synthetic lethal relationship.,,"...human MPM patient derived xenografts, MSTO-211H, MDA-MB-468 and MDA-MB-231 s.c. xenograft experiments...",0.85,Accept,Experimental Usage,MSTO-211H
PMID:24848258,10.1126/scitranslmed.3008639,Merlin deficiency predicts FAK inhibitor sensitivity: a synthetic lethal relationship.,,"...human MPM patient derived xenografts, MSTO-211H, MDA-MB-468 and MDA-MB-231 s.c. xenograft experiments...",0.8,Accept,Experimental Usage,MDA-MB-468
PMID:24848258,10.1126/scitranslmed.3008639,Merlin deficiency predicts FAK inhibitor sensitivity: a synthetic lethal relationship.,,"...human MPM patient derived xenografts, MSTO-211H, MDA-MB-468 and MDA-MB-231 s.c. xenograft experiments...",0.8,Accept,Experimental Usage,MDA-MB-231
PMID:19041782,10.1016/j.stem.2008.10.003,Nf1 mutation expands an EGFR-dependent peripheral nerve progenitor that confers neurofibroma tumorigenic potential.,,We produced lentivirus particles encoding GFP by transient co-transfection of 293T cells,0.8,Accept,Experimental Usage,293T cells
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,The human NF1−/− MPNST cell line S462TY and NF1+/ human sporadic MPNST STS-26T cell line have been previously described,0.9,Accept,Experimental Usage,S462TY
PMID:29137242,10.18632/oncotarget.18301,Immune profiling of NF1-associated tumors reveals histologic subtype distinctions and heterogeneity: implications for immunotherapy.,,The human NF1−/− MPNST cell line S462TY and NF1+/ human sporadic MPNST STS-26T cell line have been previously described,0.9,Accept,Experimental Usage,STS-26T
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,,"U87-MG cells were purchased from ATCC (Manassas, VA). U251-MG cells were purchased from Sigma-Aldrich. U87-MG and U251-MG were passaged regularly and cultured with DMEM",0.9,Accept,Experimental Usage,U87-MG
PMID:29662612,10.18632/oncotarget.19335,Exploiting mitochondrial and metabolic homeostasis as a vulnerability in NF1 deficient cells.,,"U87-MG cells were purchased from ATCC (Manassas, VA). U251-MG cells were purchased from Sigma-Aldrich. U87-MG and U251-MG were passaged regularly and cultured with DMEM",0.9,Accept,Experimental Usage,U251-MG
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"Establishment of the YST-1 ( Nagashima et al., 1990 ), STS-26T ( Dahlberg et al., 1993 ) and ST88-14 ( Ryan et al., 1994 ) human MPNST cell lines",0.9,Accept,Experimental Usage,YST-1
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"Establishment of the YST-1 ( Nagashima et al., 1990 ), STS-26T ( Dahlberg et al., 1993 ) and ST88-14 ( Ryan et al., 1994 ) human MPNST cell lines",0.9,Accept,Experimental Usage,STS-26T
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"Establishment of the YST-1 ( Nagashima et al., 1990 ), STS-26T ( Dahlberg et al., 1993 ) and ST88-14 ( Ryan et al., 1994 ) human MPNST cell lines",0.9,Accept,Experimental Usage,ST88-14
PMID:19306381,10.1002/glia.20866,Neuregulin-1 beta and neuregulin-1 alpha differentially affect the migration and invasion of malignant peripheral nerve sheath tumor cells.,,"The murine A202, B76 and B97 cell lines were established from MPNSTs arising in P 0 -GGFβ3 mice",0.9,Accept,Experimental Usage,A202
