_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType,softwareName,softwareType,softwareVersion,programmingLanguage,sourceRepository,documentation,licenseType,containerized,maintainer
PMID:25003081,10.3389/fonc.2014.00147,An integrative analysis of meningioma tumors reveals the determinant genes and pathways of malignant transformation.,,with the function spn.lhs.tests implemented in the package snpStats ( 35 ),0.85,Accept,Experimental Usage,snpStats package,Package/Library,,R,,,,,
PMID:25003081,10.3389/fonc.2014.00147,An integrative analysis of meningioma tumors reveals the determinant genes and pathways of malignant transformation.,,mQTL putative genes were obtained from the HaploReg v2 web browser ( 36 ),0.85,Accept,Experimental Usage,HaploReg v2,Web Application,v2,,,,,,
PMID:25003081,10.3389/fonc.2014.00147,An integrative analysis of meningioma tumors reveals the determinant genes and pathways of malignant transformation.,,mQTL enrichment in TFBS was studied using oPPOSUM Single Site Analysis tool ( 37 ),0.85,Accept,Experimental Usage,oPPOSUM Single Site Analysis tool,Analysis Software,,,,,,,
PMID:25003081,10.3389/fonc.2014.00147,An integrative analysis of meningioma tumors reveals the determinant genes and pathways of malignant transformation.,,The PPI database STRING ( 39 ) was used to test for known interactions among the proteins,0.85,Accept,Experimental Usage,STRING,Database,,,,,,,
PMID:25003081,10.3389/fonc.2014.00147,An integrative analysis of meningioma tumors reveals the determinant genes and pathways of malignant transformation.,,batches were removed with the ComBat function implemented in the package sva ( 42 ),0.8,Accept,Experimental Usage,ComBat function,Package/Library,,R,,,,,
PMID:25003081,10.3389/fonc.2014.00147,An integrative analysis of meningioma tumors reveals the determinant genes and pathways of malignant transformation.,,Linear models of the limma package ( 43 ) were applied to determine differential gene expression,0.85,Accept,Experimental Usage,limma package,Package/Library,,R,,,,,
PMID:25003081,10.3389/fonc.2014.00147,An integrative analysis of meningioma tumors reveals the determinant genes and pathways of malignant transformation.,,"rntransform , package GenABEL ( 45 )] was applied to the dependent variables",0.8,Accept,Experimental Usage,GenABEL package,Package/Library,,R,,,,,
PMID:25003081,10.3389/fonc.2014.00147,An integrative analysis of meningioma tumors reveals the determinant genes and pathways of malignant transformation.,,"Gene-expression standard deviation was determined with the function rowSds , part of the package matrixStats ( 25 )",0.8,Accept,Experimental Usage,matrixStats package,Package/Library,,R,,,,,
PMID:25003081,10.3389/fonc.2014.00147,An integrative analysis of meningioma tumors reveals the determinant genes and pathways of malignant transformation.,,Variance inflation factors (VIFs) for lineal models were calculated with the VIF function implemented in the package fmsb ( 46 ),0.8,Accept,Experimental Usage,fmsb package,Package/Library,,R,,,,,
PMID:25003081,10.3389/fonc.2014.00147,An integrative analysis of meningioma tumors reveals the determinant genes and pathways of malignant transformation.,,Expression missing values were imputed with functions of the package impute ( 47 ),0.8,Accept,Experimental Usage,impute package,Package/Library,,R,,,,,
PMID:35673329,10.1093/texcom/tgac021,Neuroanatomical correlates of working memory performance in Neurofibromatosis 1.,,The task was programmed in-house using E-Prime software.,0.8,Accept,Experimental Usage,E-Prime software,Analysis Software,,,,,,,
PMID:35673329,10.1093/texcom/tgac021,Neuroanatomical correlates of working memory performance in Neurofibromatosis 1.,,Memory span was assessed using a computerized Corsi block task on the Psychology Experiment Building Language (PEBL; Mueller and Piper 2014).,0.85,Accept,Experimental Usage,Psychology Experiment Building Language (PEBL),Analysis Software,,,,,,,
PMID:35673329,10.1093/texcom/tgac021,Neuroanatomical correlates of working memory performance in Neurofibromatosis 1.,,"Images were segmented using SPM12 v7771 (Wellcome Trust Centre for Neuroimaging, University College London, United Kingdom)",0.85,Accept,Experimental Usage,SPM12 v7771,Analysis Software,v7771,,,,,,
PMID:35673329,10.1093/texcom/tgac021,Neuroanatomical correlates of working memory performance in Neurofibromatosis 1.,,"Images were segmented using SPM12 v7771 (Wellcome Trust Centre for Neuroimaging, University College London, United Kingdom) through MATLAB vR2020b",0.8,Accept,Experimental Usage,MATLAB vR2020b,Analysis Software,vR2020b,MATLAB,,,,,
PMID:35673329,10.1093/texcom/tgac021,Neuroanatomical correlates of working memory performance in Neurofibromatosis 1.,,"For visualization purposes, all thresholded SPM maps were imported into MRIcroGL (https://www.nitrc.org/projects/mricrogl)",0.85,Accept,Experimental Usage,MRIcroGL,Analysis Software,,,https://www.nitrc.org/projects/mricrogl,,,,
PMID:35673329,10.1093/texcom/tgac021,Neuroanatomical correlates of working memory performance in Neurofibromatosis 1.,,We then used marsbar (Brett et al. 2002) to extract gray matter volumes within this region,0.8,Accept,Experimental Usage,marsbar,Package/Library,,,,,,,
PMID:37140985,10.1172/JCI168227,Basement membrane proteins in extracellular matrix characterize NF1 neurofibroma development and response to MEK inhibitor.,,"Cell Ranger 5.0.1 (10x Genomics, https://www.10xgenomics.com/) was used to process the raw sequencing data.",0.9,Accept,Experimental Usage,Cell Ranger 5.0.1,Analysis Software,5.0.1,,,,,,
PMID:37140985,10.1172/JCI168227,Basement membrane proteins in extracellular matrix characterize NF1 neurofibroma development and response to MEK inhibitor.,,The gene expression matrix from Cell Ranger was used as input to the Seurat R package (v4.0.2) for downstream analysis (53).,0.9,Accept,Experimental Usage,Seurat R package,Package/Library,v4.0.2,R,,,,,
PMID:37140985,10.1172/JCI168227,Basement membrane proteins in extracellular matrix characterize NF1 neurofibroma development and response to MEK inhibitor.,,Data were acquired by the facility core and analyzed using Proteome Discoverer 2.4 (Thermo Fisher Scientific)...,0.9,Accept,Experimental Usage,Proteome Discoverer 2.4,Analysis Software,2.4,,,,,,
PMID:37140985,10.1172/JCI168227,Basement membrane proteins in extracellular matrix characterize NF1 neurofibroma development and response to MEK inhibitor.,,Cells were processed in the Chromium Single Cell Gene Expression (10x Genomics) to build the 3′ transcriptome libraries...,0.85,Accept,Experimental Usage,Chromium Single Cell Gene Expression,Workflow,,,,,,,
PMID:38499890,10.1186/s41687-024-00714-y,"The PlexiQoL, a patient-reported outcome measure on quality of life in neurofibromatosis type 1-associated plexiform neurofibroma: translation, cultural adaptation and validation into the Dutch language for the Netherlands.",,The statistical analyses were conducted using SPSS version 28.0,0.85,Accept,Experimental Usage,SPSS version 28.0,Analysis Software,28.0,,,,,,
PMID:41023593,10.1186/s10020-025-01353-9,Selective inhibition of BRAF and CRAF sensitizes NF1-deficient malignant peripheral nerve sheath tumors to MEK inhibitors.,,Mice were randomized into treatment groups using the randomizr package that arranges animals to achieve the best-case distribution,0.85,Accept,Experimental Usage,randomizr package,Package/Library,,R,,,,,
PMID:38175707,10.1172/jci.insight.168826,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas.,,NF1 germline and somatic mutations were detected by NF1 gDNA sequencing using the I2HCP NGS custom panel,0.8,Accept,Experimental Usage,I2HCP NGS custom panel,Analysis Software,,,,,,,
PMID:38175707,10.1172/jci.insight.168826,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas.,,Sequencing reads were then mapped with bwa mem against GRCh38,0.85,Accept,Experimental Usage,bwa mem,Analysis Software,,,,,,,
PMID:38175707,10.1172/jci.insight.168826,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas.,,We called variants with strelka2 and annotated them with annovar,0.85,Accept,Experimental Usage,strelka2,Analysis Software,,,,,,,
PMID:38175707,10.1172/jci.insight.168826,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas.,,We called variants with strelka2 and annotated them with annovar,0.85,Accept,Experimental Usage,annovar,Analysis Software,,,,,,,
PMID:38175707,10.1172/jci.insight.168826,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas.,,RNA-Seq data from real and in silico mixed samples was aligned with Salmon v1.8.0,0.9,Accept,Experimental Usage,Salmon v1.8.0,Analysis Software,v1.8.0,,,,,,
PMID:38175707,10.1172/jci.insight.168826,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas.,,We imported transcript-level estimates into R and summarized them to gene level using tximport,0.85,Accept,Experimental Usage,tximport,Package/Library,,R,,,,,
PMID:38175707,10.1172/jci.insight.168826,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas.,,used DESeq2 to perform differential expression analysis,0.85,Accept,Experimental Usage,DESeq2,Package/Library,,R,,,,,
PMID:38175707,10.1172/jci.insight.168826,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas.,,We finally used clusterProfiler to determine Gene Ontology and KEGG pathway enrichment,0.85,Accept,Experimental Usage,clusterProfiler,Package/Library,,R,,,,,
PMID:38127282,10.1158/1078-0432.CCR-23-2548,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,"Gene expression analysis was conducted on the nCounter Sprint Profiler (NanoString Technologies, Inc.)",0.9,Accept,Experimental Usage,nCounter Sprint Profiler,Analysis Software,,,,,,,
PMID:38127282,10.1158/1078-0432.CCR-23-2548,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,"Quality control, normalization, differential expression and pathway analysis were performed using nSolver Advanced Analysis Software (version 4.0)",0.9,Accept,Experimental Usage,nSolver Advanced Analysis Software version 4.0,Analysis Software,4.0,,,,,,
PMID:38127282,10.1158/1078-0432.CCR-23-2548,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,Raw count matrices with sample metadata deposited on GEO were reanalyzed using the Omics Playground v2.7.18 Platform,0.9,Accept,Experimental Usage,Omics Playground v2.7.18,Analysis Software,v2.7.18,,,,,,
PMID:38127282,10.1158/1078-0432.CCR-23-2548,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,Publicly available RNA sequencing data was also obtained from the TARGET TCGA GTEx database using the UCSC Xena browser (RRID:SCR_018938),0.9,Accept,Experimental Usage,UCSC Xena browser,Web Application,,,,,,,
PMID:38127282,10.1158/1078-0432.CCR-23-2548,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,"Principal Component Analysis (PCA) was conducted in IDEP.92 using log2 transformed, normalized counts as input",0.9,Accept,Experimental Usage,IDEP.92,Web Application,0.92,,,,,,
PMID:38127282,10.1158/1078-0432.CCR-23-2548,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,Heatmaps in Figure 5B and C were generated using Morpheus,0.85,Accept,Experimental Usage,Morpheus,Web Application,,,,,,,
PMID:38127282,10.1158/1078-0432.CCR-23-2548,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,were generated using the ComplexHeatmap R/Bioconductor package (RRID:SCR_017270),0.9,Accept,Experimental Usage,ComplexHeatmap R/Bioconductor package,Package/Library,,R,,,,,
PMID:38127282,10.1158/1078-0432.CCR-23-2548,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,Data preprocessing and visualization was performed using Scanpy (RRID:SCR_018139) in Python,0.9,Accept,Experimental Usage,Scanpy,Package/Library,,Python,,,,,
PMID:38127282,10.1158/1078-0432.CCR-23-2548,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,An scVI model was trained on the raw counts with sample and quality metrics,0.85,Accept,Experimental Usage,scVI model,Package/Library,,,,,,,
PMID:38127282,10.1158/1078-0432.CCR-23-2548,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,the decoupler package was used to perform over-representation analysis (ORA) of cell type markers,0.85,Accept,Experimental Usage,decoupler package,Package/Library,,,,,,,
PMID:38127282,10.1158/1078-0432.CCR-23-2548,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,the infercnvpy package (https://github.com/icbi-lab/infercnvpy) was used to detect copy number variations,0.85,Accept,Experimental Usage,infercnvpy package,Package/Library,,,https://github.com/icbi-lab/infercnvpy,,,,
PMID:38127282,10.1158/1078-0432.CCR-23-2548,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,Quantitative immunohistochemical analysis for BIRC5 and CENPF was conducted using the Cytonuclear IHC module of HALO Image Analysis software (version 2.0.5),0.9,Accept,Experimental Usage,HALO Image Analysis software version 2.0.5,Analysis Software,2.0.5,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,Bisulfite-treated DNA from all tumor samples was then processed for methylation profiling using the Illumina Infinium HumanMethylationEPIC (EPIC) array,0.9,Accept,Experimental Usage,Illumina Infinium HumanMethylationEPIC (EPIC) array,Analysis Software,,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,Raw IDAT data files were processed using the minfi Bioconductor package (version 3.3),0.95,Accept,Experimental Usage,minfi,Package/Library,3.3,R,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,Subgroups were identified using ConsensusClusterPlus Bioconductor package,0.9,Accept,Experimental Usage,ConsensusClusterPlus,Package/Library,,R,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,We performed supervised analysis of methylation data using limma based modeling approach (Bioconductor),0.9,Accept,Experimental Usage,limma,Package/Library,,R,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,"We used Rtsne package in Bioconductor to generate tSNE plots based on the top 10,000 most variably methylated CpG sites",0.9,Accept,Experimental Usage,Rtsne,Package/Library,,R,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,"To generate compound CNV plots using the DNA methylation data, we used the conumee package in Bioconductor",0.9,Accept,Experimental Usage,conumee,Package/Library,,R,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,"Haplotype Caller, MuTect1 v1.1.7 and Strelka v1.0.13 were run to create raw variant call files (VCFs)",0.9,Accept,Experimental Usage,Haplotype Caller,Analysis Software,,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,"Haplotype Caller, MuTect1 v1.1.7 and Strelka v1.0.13 were run to create raw variant call files",0.95,Accept,Experimental Usage,MuTect1,Analysis Software,v1.1.7,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,"Haplotype Caller, MuTect1 v1.1.7 and Strelka v1.0.13 were run to create raw variant call files",0.95,Accept,Experimental Usage,Strelka,Analysis Software,v1.0.13,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,Raw VCF files were annotated with Variant Effect Predictor v92,0.95,Accept,Experimental Usage,Variant Effect Predictor,Analysis Software,v92,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,"Additional analysis was applied to detect allele specific copy number profiles, loss of heterozygosity, and to estimate ploidy/cellularity using Sequenza for matched tumor/normal pairs",0.95,Accept,Experimental Usage,Sequenza,Analysis Software,v 2.1.2,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,WGS data were aligned against hg19 using BwaMem v0.7.12,0.95,Accept,Experimental Usage,BwaMem,Analysis Software,v0.7.12,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,Structural variant (SV) prediction for tumor and matched normal pairs was carried out using Delly (version 0.8.1),0.95,Accept,Experimental Usage,Delly,Analysis Software,0.8.1,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,SVs were validated and visualized using MAVIS (version 2.2.6),0.95,Accept,Experimental Usage,MAVIS,Analysis Software,2.2.6,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,We used FusionCatcher to detect novel gene fusions,0.9,Accept,Experimental Usage,FusionCatcher,Analysis Software,,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,The quality assessment of the raw reads was carried out using the FastQC tool (version 0.11.5),0.9,Accept,Experimental Usage,FastQC,Analysis Software,0.11.5,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,"The reads were aligned to the human reference genome, hg38 using the star aligner (version 2.4.2a)",0.95,Accept,Experimental Usage,STAR aligner,Analysis Software,2.4.2a,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,The RNASeq reads were counted over gene exons using HtSeq (version 0.11.0),0.95,Accept,Experimental Usage,HtSeq,Analysis Software,0.11.0,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,DEseq2 (DESeq2_1.26.0) was used to normalize and difference in library preparation methods was corrected by limma,0.95,Accept,Experimental Usage,DESeq2,Package/Library,1.26.0,R,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,Differential gene expression analysis was performed using the R package edgeR in BioConductor,0.95,Accept,Experimental Usage,edgeR,Package/Library,,R,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,Pathways analysis was performed using DEG from indicated pairwise analysis by the Gene Set Enrichment Analysis (GSEA) software from the Broad Institute (version 3.0),0.95,Accept,Experimental Usage,GSEA,Analysis Software,3.0,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,Highly related pathways were grouped into a theme and labeled by AutoAnnotate (version 1.2) in Cytoscape,0.9,Accept,Experimental Usage,AutoAnnotate,Plugin,1.2,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,labeled by AutoAnnotate (version 1.2) in Cytoscape (Version 3.7.2),0.95,Accept,Experimental Usage,Cytoscape,Analysis Software,3.7.2,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,GSEA results were visualized using the Enrichment Map app (Version 3.1) in Cytoscape,0.9,Accept,Experimental Usage,Enrichment Map,Plugin,3.1,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,We used CIBERSORT Bioconductor package to perform deconvolution and estimate the abundances of cell types,0.9,Accept,Experimental Usage,CIBERSORT,Package/Library,,R,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,"Using SureDesign (Agilent Technologies Inc.), probes were generated to cover the exons and the UTR regions",0.85,Accept,Experimental Usage,SureDesign,Analysis Software,,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,Amplicon reads were aligned against the human reference genome hg19 with BWA MEM,0.9,Accept,Experimental Usage,BWA MEM,Analysis Software,,,,,,,
PMID:33025139,10.1007/s00401-020-02230-x,"Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,electrophoresis data were analyzed using GeneMapper software (Life Technologies),0.9,Accept,Experimental Usage,GeneMapper software,Analysis Software,,,,,,,
PMID:31527226,10.1158/1535-7163.MCT-19-0123,"Ketotifen Modulates Mast Cell Chemotaxis to Kit-Ligand, but Does Not Impact Mast Cell Numbers, Degranulation, or Tumor Behavior in Neurofibromas of ",,Ketotifen was quantified in plasma and nerve tissue samples from ketotifen-treated Nf1;flox/flox PostnCre+ mice (n = 3) by HPLC-MS/MS (Agilent 1200 HPLC and ABI 3200 MS/MS),0.9,Accept,Experimental Usage,Agilent 1200 HPLC,Analysis Software,,,,,,,
PMID:31527226,10.1158/1535-7163.MCT-19-0123,"Ketotifen Modulates Mast Cell Chemotaxis to Kit-Ligand, but Does Not Impact Mast Cell Numbers, Degranulation, or Tumor Behavior in Neurofibromas of ",,Ketotifen was quantified in plasma and nerve tissue samples from ketotifen-treated Nf1;flox/flox PostnCre+ mice (n = 3) by HPLC-MS/MS (Agilent 1200 HPLC and ABI 3200 MS/MS),0.9,Accept,Experimental Usage,ABI 3200 MS/MS,Analysis Software,,,,,,,
PMID:31527226,10.1158/1535-7163.MCT-19-0123,"Ketotifen Modulates Mast Cell Chemotaxis to Kit-Ligand, but Does Not Impact Mast Cell Numbers, Degranulation, or Tumor Behavior in Neurofibromas of ",,"GraphPad Prism 5.0 and 6.0 was used to perform all statistical analyses. Comparison of the means for nerve root volume, tumor number, KI-67 proliferation index",0.85,Accept,Experimental Usage,GraphPad Prism 5.0,Analysis Software,5.0,,,,,,
PMID:31527226,10.1158/1535-7163.MCT-19-0123,"Ketotifen Modulates Mast Cell Chemotaxis to Kit-Ligand, but Does Not Impact Mast Cell Numbers, Degranulation, or Tumor Behavior in Neurofibromas of ",,"GraphPad Prism 5.0 and 6.0 was used to perform all statistical analyses. Comparison of the means for nerve root volume, tumor number, KI-67 proliferation index",0.85,Accept,Experimental Usage,GraphPad Prism 6.0,Analysis Software,6.0,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,All resulting FASTQ files passed quality control by FastQC (RRID:SCR_014583; https://www.bioinformatics.babraham.ac.uk/projects/fastqc/),0.8,Accept,Experimental Usage,FastQC (RRID:SCR_014583),Analysis Software,,,https://www.bioinformatics.babraham.ac.uk/projects/fastqc/,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,Sequencing reads were trimmed with Cutadapt (RRID:SCR_011841; ref. 70) to keep only 22-mer shRNA guide sequences,0.8,Accept,Experimental Usage,Cutadapt (RRID:SCR_011841),Analysis Software,,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,that were subsequently mapped to the shRNA library guide sequence reference file using bowtie2 (RRID:SCR_016368; ref. 71),0.8,Accept,Experimental Usage,bowtie2 (RRID:SCR_016368),Analysis Software,,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,shRNA read counts were quantified by edgeR (RRID:SCR_012802; ref. 72),0.8,Accept,Experimental Usage,edgeR (RRID:SCR_012802),Package/Library,,R,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,Ranking of each set of five shRNAs per gene in the library was done for depletion with HiTSelect (20),0.8,Accept,Experimental Usage,HiTSelect,Analysis Software,,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,"All data are plotted with GraphPad (Prism, RRID:SCR_002798)",0.8,Accept,Experimental Usage,"GraphPad (Prism, RRID:SCR_002798)",Analysis Software,,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,"RNA sequencing reads were 3′ trimmed for base quality 15 and adapter sequences using version 0.4.5 of TrimGalore (https://www.bioinformatics.babraham.ac.uk/projects/trim_galore, RRID:SCR_011847)",0.8,Accept,Experimental Usage,TrimGalore (RRID:SCR_011847),Analysis Software,0.4.5,,https://www.bioinformatics.babraham.ac.uk/projects/trim_galore,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,and then aligned to human genome assembly hg19 with STAR v2.6 (RRID:SCR_004463) using default parameters,0.8,Accept,Experimental Usage,STAR v2.6 (RRID:SCR_004463),Analysis Software,v2.6,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,Transcripts per million (TPM) data were generated via TPMCalculator (78) using default parameters,0.8,Accept,Experimental Usage,TPMCalculator,Analysis Software,,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,Read count tables were generated with HTSeq v0.9.1 (RRID:SCR_005514),0.8,Accept,Experimental Usage,HTSeq v0.9.1 (RRID:SCR_005514),Analysis Software,v0.9.1,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,Normalization and expression dynamics were evaluated with DESeq2 (RRID:SCR_000154) using library size factor normalization,0.8,Accept,Experimental Usage,DESeq2 (RRID:SCR_000154),Package/Library,,R,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,These library size factors were also used with deepTools v3.1 (RRID:SCR_016366) to create normalized bigwigs using bamCoverage,0.8,Accept,Experimental Usage,deepTools v3.1 (RRID:SCR_016366),Analysis Software,v3.1,,,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,"Pathway enrichment (gene sets and GO) was performed on each cluster using Homer v4.5 (http://homer.ucsd.edu, RRID:SCR_010881)",0.8,Accept,Experimental Usage,Homer v4.5 (RRID:SCR_010881),Analysis Software,v4.5,,http://homer.ucsd.edu,,,,
PMID:35789380,10.1158/2159-8290.CD-21-1671,PRC2-Inactivating Mutations in Cancer Enhance Cytotoxic Response to DNMT1-Targeted Therapy via Enhanced Viral Mimicry.,,"we extracted LTRs, SINEs, and LINEs from the repetitive elements annotated by the RepeatMasker (RRID:SCR_012954)",0.8,Accept,Experimental Usage,RepeatMasker (RRID:SCR_012954),Analysis Software,,,,,,,
