pmid,title,doi,journal,year,query_type,source,is_research,screening_reasoning,abstract,has_nf_tools,abstract_screening_reasoning
PMID:38387803,Development of a vestibular schwannoma tumor slice model for pharmacological testing.,10.1016/j.jneumeth.2024.110082,Journal of neuroscience methods,2024.0,bench,pubmed,True,Tumor slice model development,"BACKGROUND: Our goal was to develop a 3D tumor slice model, replicating the individual tumor microenvironment and for individual pharmaceutical testing in vestibular schwannomas with and without relation to NF2. METHODS: Tissue samples from 16 VS patients (14 sporadic, 2 NF2-related) were prospectively analyzed. Slices of 350 µm thickness were cultured in vitro, and the 3D tumor slice model underwent thorough evaluation for culturing time, microenvironment characteristics, morphology, apoptosis, and proliferation rates. Common drugs - Lapatinib (10 µM), Nilotinib (20 µM), and Bevacizumab (10 µg/ml) - known for their responses in VS were used for treatment. Treatment responses were assessed using CC3 as an apoptosis marker and Ki67 as a proliferation marker. Standard 2D cell culture models of the same tumors served as controls. RESULTS: The 3D tumor slice model accurately mimicked VS ex vivo, maintaining stability for three months. Cell count within the model was approximately tenfold higher than in standard cell culture, and the tumor microenvironment remained stable for 46 days. Pharmacological testing was feasible for up to three weeks, revealing interindividual differences in treatment response to Lapatinib and intraindividual variability in response to Lapatinib and Nilotinib. The observed effects were less pronounced in tumor slices than in standard cell culture, indicating the model's proximity to in vivo tumor biology and enhanced realism. Bevacizumab had limited impact in both models. CONCLUSION: This study introduces a 3D tumor slice model for sporadic and NF2-related VS, demonstrating stability for up to 3 months, replication of the schwannoma microenvironment, and utility for individualized pharmacological testing.",True,Develops vestibular schwannoma tumor slice model
PMID:38481529,Generation of heterozygous and homozygous NF1 lines from human-induced pluripotent stem cells using CRISPR/Cas9 to investigate bone defects associated with neurofibromatosis type 1.,10.3389/fcell.2024.1359561,Frontiers in cell and developmental biology,2024.0,bench,pubmed,True,Genetic reagent development (CRISPR cell lines),Neurofibromatosis type 1 (NF1) is one of the most common genetic disorders caused by heterozygous germline ,True,Generates NF1 human induced pluripotent stem cell lines (genetic reagent)
PMID:38499890,"The PlexiQoL, a patient-reported outcome measure on quality of life in neurofibromatosis type 1-associated plexiform neurofibroma: translation, cultural adaptation and validation into the Dutch language for the Netherlands.",10.1186/s41687-024-00714-y,Journal of patient-reported outcomes,2024.0,clinical,pubmed,True,Patient-reported outcome measure validation,"BACKGROUND: Half of the patients with Neurofibromatosis type 1 (NF1) develop one or more tumours called plexiform neurofibromas, which can have a significant impact on Quality of Life (QoL). The PlexiQoL questionnaire is a disease-specific QoL measure for adults with NF1-associated plexiform neurofibromas. The aim of this study was to adapt and validate a Dutch version of the PlexiQoL for the Netherlands. METHODS: The PlexiQoL was translated using the dual-panel methodology, followed by cognitive debriefing interviews to assess face and content validity. The psychometric properties were evaluated by administering the questionnaire on two separate occasions to a sample of adults with NF1 and plexiform neurofibromas. Feasibility was evaluated by the presence of floor/ceiling effects. Reliability was assessed by evaluating Cronbach's alpha coefficient and test-retest reliability, using Spearman's rank correlation coefficients. Mann-Whitney U tests were used to check for known group validity. The Nottingham Health Profile (NHP) questionnaire was used as comparator questionnaire to evaluate convergent validity. RESULTS: The translation and cognitive debriefing interviews resulted in a Dutch version of the PlexiQoL that reflected the original concept and underlying semantic meanings of the UK English version. Forty participants completed the validation survey. The Dutch PlexiQoL demonstrated excellent internal consistency (Cronbach's α 0.825) and test-retest reliability (Spearman correlation coefficient 0.928). The questionnaire detected differences in PlexiQoL scores between participants based on self-reported general health and disease severity. Convergent validity was confirmed for relevant NHP subsections. CONCLUSIONS: The Dutch PlexiQoL demonstrated excellent psychometric properties and can be reliably used to measure plexiform neurofibroma-related QoL in adults with NF1 in the Netherlands.",True,Develops patient-reported quality of life tool (clinical assessment tool)
PMID:38603731,Raman difference spectroscopy and U-Net convolutional neural network for molecular analysis of cutaneous neurofibroma.,10.1371/journal.pone.0302017,PloS one,2024.0,bench,pubmed,True,Computational analysis tool (U-Net),"In Neurofibromatosis type 1 (NF1), peripheral nerve sheaths tumors are common, with cutaneous neurofibromas resulting in significant aesthetic, painful and functional problems requiring surgical removal. To date, determination of adequate surgical resection margins-complete tumor removal while attempting to preserve viable tissue-remains largely subjective. Thus, residual tumor extension beyond surgical margins or recurrence of the disease may frequently be observed. Here, we introduce Shifted-Excitation Raman Spectroscopy in combination with deep neural networks for the future perspective of objective, real-time diagnosis, and guided surgical ablation. The obtained results are validated through established histological methods. In this study, we evaluated the discrimination between cutaneous neurofibroma (n = 9) and adjacent physiological tissues (n = 25) in 34 surgical pathological specimens ex vivo at a total of 82 distinct measurement loci. Based on a convolutional neural network (U-Net), the mean raw Raman spectra (n = 8,200) were processed and refined, and afterwards the spectral peaks were assigned to their respective molecular origin. Principal component and linear discriminant analysis was used to discriminate cutaneous neurofibromas from physiological tissues with a sensitivity of 100%, specificity of 97.3%, and overall classification accuracy of 97.6%. The results enable the presented optical, non-invasive technique in combination with artificial intelligence as a promising candidate to ameliorate both, diagnosis and treatment of patients affected by cutaneous neurofibroma and NF1.",True,Develops Raman spectroscopy and U-Net neural network tool
PMID:38811427,Quality of life in individuals with neurofibromatosis type 1 associated cutaneous neurofibromas: validation of the Dutch cNF-Skindex.,10.1186/s41687-024-00732-w,Journal of patient-reported outcomes,2024.0,clinical,pubmed,True,Quality of life tool validation,"BACKGROUND: Almost all patients with Neurofibromatosis type 1 (NF1) develop cutaneous neurofibroma (cNF), benign dermal tumours that have a large impact on the patient's Quality of Life (QoL). The French cNF-Skindex is the first questionnaire to specifically assess cNF-related QoL in patients with NF1. We aimed to adapt and validate a Dutch version of the cNF-Skindex. METHODS: The questionnaire was translated using forward and backwards translation, and subsequently administered to a sample of 59 patients on two separate occasions. Feasibility was evaluated by the presence of floor/ceiling effects. Reliability was assessed by evaluating internal consistency and test-retest reliability, by calculating Cronbach's alpha and Spearman's rank correlation coefficients. The EQ-5D-5L and SF-36 were used to evaluate convergent validity, using Spearman's rank correlation coefficients. An exploratory factor analysis was performed to study the data's internal structure. Multivariable linear regression was used to model the relationship between patient characteristics and the cNF-Skindex. RESULTS: The Dutch cNF-Skindex demonstrated excellent feasibility and reliability (Cronbach's alpha 0.96, test-retest correlation coefficient 0.88). Convergent validity was confirmed for the EQ-5D-5L and relevant SF-36 scales. All items and subdomains from the original questionnaire were confirmed following exploratory factor analysis. The patient characteristics included in the multivariable linear regression were not significantly associated with the cNF-Skindex score. CONCLUSIONS: The Dutch cNF-Skindex displayed excellent psychometric properties, enabling use in the Netherlands.",True,Validates patient quality of life tool (clinical assessment tool)
PMID:38900740,Revisiting the NPcis mouse model: A new tool to model plexiform neurofibroma.,10.1371/journal.pone.0301040,PloS one,2024.0,bench,pubmed,True,Animal model development,"Neurofibromatosis Type I (NF1) is a rare genetic disorder. NF1 patients frequently develop a benign tumor in peripheral nerve plexuses called plexiform neurofibroma. In the past two decades, tissue-specific Nf1 knockout mouse models were developed using commercially available tissue-specific Cre recombinase and the Nf1 flox mice to mimic neurofibroma development. However, these models develop para-spinal neurofibroma, recapitulating a rare type of neurofibroma found in NF1 patients. The NPcis mouse model developed a malignant version of neurofibroma called malignant peripheral nerve sheath tumor (MPNST) within 3 to 6 months but intriguingly without apparent benign precursor lesion. Here, we revisited the NPcis model and discovered that about 20% display clinical signs similar to Nf1 tissue-specific knockout mice models. However, a systematic histological analysis could not explain the clinical signs we observed although we noticed lesions reminiscent of a neurofibroma in a peripheral nerve, a cutaneous neurofibroma, and para-spinal neurofibroma on rare occasions in NPcis mice. We also observed that 10% of the mice developed a malignant peripheral nerve sheath tumor (MPNST) spontaneously, coinciding with their earring tag identification. Strikingly, half of the sciatic nerves from NPcis mice developed plexiform neurofibroma within 1-6 months when intentionally injured. Thus, we provided a procedure to turn the widely used NPcis sarcoma model into a model recapitulating plexiform neurofibroma.",True,Develops NPcis mouse model (animal model)
PMID:38931352,PET Imaging of Neurofibromatosis Type 1 with a Fluorine-18 Labeled Tryptophan Radiotracer.,10.3390/ph17060685,"Pharmaceuticals (Basel, Switzerland)",2024.0,bench,pubmed,True,Imaging tracer development,"Neurofibromatosis type 1 (NF1) is a neurocutaneous disorder. Plexiform neurofibromas (PNFs) are benign tumors commonly formed in patients with NF1. PNFs have a high incidence of developing into malignant peripheral nerve sheath tumors (MPNSTs) with a 5-year survival rate of only 30%. Therefore, the accurate diagnosis and differentiation of MPNSTs from benign PNFs are critical to patient management. We studied a fluorine-18 labeled tryptophan positron emission tomography (PET) radiotracer, 1-(2-[",True,Develops PET imaging radiotracer (computational tool)
PMID:38990917,Optical coherence tomography of the macular ganglion cell layer in children with neurofibromatosis type 1 is a useful tool in the assessment for optic pathway gliomas.,10.1371/journal.pone.0305548,PloS one,2024.0,clinical,pubmed,True,Clinical assessment tool for optic pathway gliomas,"BACKGROUND: Optic pathway glioma (OPG) is a feared complication to neurofibromatosis type 1 (NF1) since it can cause visual impairment in young children. The main goal of screening is to detect symptomatic OPGs that require treatment. Optical coherence tomography (OCT) has been suggested as a tool for detection of neuro-retinal damage. AIMS: To investigate whether the ganglion cell layer assessed by OCT is a reliable measure to identify and detect relapses of symptomatic OPGs in children with NF1. METHODS: Children (3-6 years) with NF1, with and without known OPG and children with sporadic OPG (S-OPG) resident in the Stockholm area, were invited and followed in a prospective study during a three-year period. Brain magnetic resonance tomography (MRI) had been performed in children with symptoms of OPG. Outcome measures were VA in logMAR, visual field index (VFI), average thicknesses of the ganglion cell-inner plexiform layer (GC-IPL), and peripapillary retinal nerve fiber layer (pRNFL). RESULTS: There were 25 children with MRI-verified OPG and 52 with NF1 without symptomatic OPG. Eyes from NF1 patients without symptoms of OPG showed significantly better results in all four analyzed parameters compared to eyes with NF1-associated OPG. Mean GC-IPL measurements seemed stable and reliable, significantly correlated to pRNFL (correlation coefficient (r) = 0.662, confidence interval (CI) = .507 to .773 p<0.001), VA (r = -0.661, CI = -7.45 to -.551, p<0.001) and VFI (r = 0.644, CI = .452 to .774, p<0.001). GC-IPL measurements were easy to obtain and acquired at considerably younger age than pRNFL (5.6±1.5 vs 6.8±1.3; p<0.001). CONCLUSIONS: The mean GC-IPL thickness could distinguish well between eyes with OPG and eyes without symptomatic OPG in children with NF1. As thinning of GC-IPL assessed with OCT could indicate underlying OPG, it should be included in the screening protocol of children with questionable VA measurements and in particular in children with NF1.",True,Develops optical coherence tomography assessment tool
PMID:39016685,Chemical genetic screens reveal defective lysosomal trafficking as synthetic lethal with NF1 loss.,10.1242/jcs.262343,Journal of cell science,2024.0,bench,pubmed,True,Chemical genetic screening method,"Neurofibromatosis type 1, a genetic disorder caused by pathogenic germline variations in NF1, predisposes individuals to the development of tumors, including cutaneous and plexiform neurofibromas (CNs and PNs), optic gliomas, astrocytomas, juvenile myelomonocytic leukemia, high-grade gliomas and malignant peripheral nerve sheath tumors (MPNSTs), which are chemotherapy- and radiation-resistant sarcomas with poor survival. Loss of NF1 also occurs in sporadic tumors, such as glioblastoma (GBM), melanoma, breast, ovarian and lung cancers. We performed a high-throughput screen for compounds that were synthetic lethal with NF1 loss, which identified several leads, including the small molecule Y102. Treatment of cells with Y102 perturbed autophagy, mitophagy and lysosome positioning in NF1-deficient cells. A dual proteomics approach identified BLOC-one-related complex (BORC), which is required for lysosome positioning and trafficking, as a potential target of Y102. Knockdown of a BORC subunit using siRNA recapitulated the phenotypes observed with Y102 treatment. Our findings demonstrate that BORC might be a promising therapeutic target for NF1-deficient tumors.",True,Develops chemical genetic screening method
PMID:39061138,A Fibroblast-Derived Secretome Stimulates the Growth and Invasiveness of 3D Plexiform Neurofibroma Spheroids.,10.3390/cancers16142498,Cancers,2024.0,bench,pubmed,True,3D cell culture model,Plexiform neurofibromas (PNs) occur in about a half of neurofibromatosis type 1 (NF1) patients and have garnered significant research attention due to their capacity for growth and potential for malignant transformation. NF1 plexiform neurofibroma (pNF1) is a complex tumor composed of Schwann cell-derived tumor cells (,True,Develops 3D plexiform neurofibroma spheroid model
PMID:39106942,Investigating therapeutic nonsense suppression in a neurofibromatosis mouse model.,10.1016/j.expneurol.2024.114914,Experimental neurology,2024.0,bench,pubmed,True,Therapeutic nonsense suppression mouse model,"Neurofibromatosis type 1 (NF1) is a human genetic disorder caused by variants in the NF1 gene. Plexiform neurofibromas, one of many NF1 manifestations, are benign peripheral nerve sheath tumors occurring in up to 50% of NF1 patients. A substantial fraction of NF1 pathogenetic variants are nonsense mutations, which result in the synthesis of truncated non-functional NF1 protein (neurofibromin). To date, no therapeutics have restored neurofibromin expression or addressed the consequences of this protein's absence in NF1 nonsense mutation patients, but nonsense suppression is a potential approach to the problem. Ataluren is a small molecule drug that has been shown to stimulate functional nonsense codon readthrough in several models of nonsense mutation diseases, as well as in Duchenne muscular dystrophy patients. To test ataluren's potential applicability in nonsense mutation NF1 patients, we evaluated its therapeutic effects using three treatment regimens in a previously established NF1 patient-derived (c.2041C > T; p.Arg681X) nonsense mutation mouse model. Collectively, our experiments indicate that: i) ataluren appeared to slow the growth of neurofibromas and alleviate some paralysis phenotypes, ii) female Nf1-nonsense mutation mice manifested more severe paralysis and neurofibroma phenotypes than male mice, iii) ataluren doses with apparent effectiveness were lower in female mice than in male mice, and iv) age factors also influenced ataluren's effectiveness.",True,Develops mouse model for nonsense suppression
PMID:39110684,Electrical stimulation of Schwann cells on electrospun hyaluronic acid carbon nanotube fibers.,10.1371/journal.pone.0308207,PloS one,2024.0,bench,pubmed,True,Electrospun cell culture platform,"Neurofibromatosis Type 1 (NF1) is a complex genetic disorder characterized by the development of benign neurofibromas, which can cause significant morbidity in affected individuals. While the molecular mechanisms underlying NF1 pathogenesis have been extensively studied, the development of effective therapeutic strategies remains a challenge. This paper presents the development and validation of a novel biomaterial testing model to enhance our understanding of NF1 pathophysiology, disease mechanisms and evaluate potential therapeutic interventions. Our long-term goal is to develop an invitro model of NF1 to evaluate drug targets. We have developed an in vitro system to test the cellular behavior of NF1 patient derived cells on electroconductive aligned nanofibrous biomaterials with electrical stimulatory cues. We hypothesized that cells cultured on electroconductive biomaterial will undergo morphological changes and variations in cell proliferation that could be further enhanced with the combination of exogenous electrical stimulation (ES). In this study, we developed electrospun Hyaluronic Acid-Carbon Nanotube (HA-CNT) nanofiber scaffolds to mimic the axon's topographical and bioelectrical cues that influence neurofibroma growth and development. The cellular behavior was qualitatively and quantitively analyzed through immunofluorescent stains, Alamar blue assays and ELISA assays. Schwann cells from NF1 patients appear to have lost their ability to respond to electrical stimulation in the development and regeneration range, which was seen through changes in morphology, proliferation and NGF release. Without stimulation, the conductive material enhances NF1 SC behavior. Wild-type SC respond to electrical stimulation with increased cell proliferation and NGF release. Using this system, we can better understand the interaction between axons and SC that lead to tumor formation, homeostasis and regeneration.",True,Develops Schwann cell electrical stimulation model
PMID:39225289,Comparing 3D imaging devices for the measurement of cutaneous neurofibromas in patients with Neurofibromatosis Type 1.,e70020,Skin Research and Technology : Official Journal of International Society for Bioengineering and the Skin (ISBS) [and] International Society for Digital Imaging of Skin (ISDIS) [and] International Society for Skin Imaging (ISSI),2024.0,clinical,synapse,True,3D imaging measurement tool,"BACKGROUND: Cutaneous neurofibromas (cNFs) are a major cause of disfigurement in patients with Neurofibromatosis Type 1 (NF1). However, clinical trials investigating cNF treatments lack standardised outcome measures to objectively evaluate changes in cNF size and appearance. 3D imaging has been proposed as an objective standardised outcome measure however various systems exist with different features that affect useability in clinical settings. The aim of this study was to compare the accuracy, precision, feasibility, reliability and accessibility of three imaging systems. MATERIALS AND METHODS: We compared the Vectra-H1, LifeViz-Micro and Cherry-Imaging systems. A total of 58 cNFs from 13 participants with NF1 were selected for imaging and analysis. The primary endpoint was accuracy as measured by comparison of measurements between imaging systems. Secondary endpoints included reliability between two operators, precision as measured with the average coefficient of variation, feasibility as determined by time to capture and analyse an image and accessibility as determined by cost. RESULTS: There was no significant difference in accuracy between the three devices for length or surface area measurements (p > 0.05), and reliability and precision were similar. Volume measurements demonstrated the most variability compared to other measurements; LifeViz-Micro demonstrated the least measurement variability for surface area and image capture and analysis were fastest with LifeViz-Micro. LifeViz-Micro was better for imaging smaller number of cNFs (1-3), Vectra-H1 better for larger areas and Cherry for uneven surfaces. CONCLUSIONS: All systems demonstrated excellent reliability but possess distinct advantages and limitations. Surface area is the most consistent and reliable parameter for measuring cNF size in clinical trials.",True,3D imaging device comparison
PMID:39373898,Identification of Pathogenic Missense Mutations of NF1 Using Computational Approaches.,10.1007/s12031-024-02271-x,Journal of molecular neuroscience : MN,2024.0,bench,pubmed,True,Computational mutation analysis tool,"Neurofibromatosis type 1 (NF1) is a prevalent autosomal dominant disorder caused by mutations in the NF1 gene, leading to multisystem disorders. Given the critical role of cysteine residues in protein stability and function, we aimed to identify key NF1 mutations affecting cysteine residues that significantly contribute to neurofibromatosis pathology. To identify the most critical mutations in the NF1 gene that contribute to the pathology of neurofibromatosis, we employed a sophisticated computational pipeline specifically designed to detect significant mutations affecting the NF1 gene. Our approach involved an exhaustive search of databases such as the Human Gene Mutation Database (HGMD), UniProt, and ClinVar for information on missense mutations associated with NF1. Our search yielded a total of 204 unique cysteine missense mutations. We then employed in silico prediction tools, including PredictSNP, iStable, and Align GVGD, to assess the impact of these mutations. Among the mutations, C379R, R1000C, and C1016Y stood out due to their deleterious effects on the biophysical properties of the neurofibromin protein, significantly destabilizing its structure. These mutations were subjected to further phenotyping analysis using SNPeffect 4.0, which predicted disturbances in the protein's chaperone binding sites and overall structural stability. Furthermore, to directly visualize the impact of these mutations on protein structure, we utilized AlphaFold3 to simulate both the wild-type and mutant NF1 structures, revealing the significant effects of the R1000C mutation on the protein's conformation. In conclusion, the identification of these mutations can play a pivotal role in advancing the field of precision medicine and aid in the development of effective drugs for associated diseases.",True,Computational mutation identification approach
PMID:39409151,Proof of Concept for Genome Profiling of the Neurofibroma/Sarcoma Sequence in Neurofibromatosis Type 1.,10.3390/ijms251910822,International journal of molecular sciences,2024.0,bench,pubmed,True,Genome profiling method,"Neurofibromatosis type 1 (NF1) is an autosomal dominant genetic disorder characterized by the predisposition to develop tumors such as malignant peripheral nerve sheath tumors (MPNSTs) which represents the primary cause of death for NF1-affected patients. Regardless of the high incidence and mortality, the molecular mechanisms underneath MPNST growth and metastatic progression remain poorly understood. In this proof-of-concept study, we performed somatic whole-exome sequencing (WES) to profile the genomic alterations in four samples from a patient with NF1-associated MPNST, consisting of a benign plexiform neurofibroma, a primary MPNST, and metastases from lung and skin tissues. By comparing genomic patterns, we identified a high level of variability across samples with distinctive genetic changes which allow for the definition of profiles of the early phase with respect to the late metastatic stages. Pathogenic and likely pathogenic variants were abundant in the primary tumor, whereas the metastatic samples exhibited a high level of copy-number variations (CNVs), highlighting a possible genomic instability in the late phases. The most known MPNST-related genes, such as ",True,Genome profiling technique
PMID:39415595,Generation of a zebrafish neurofibromatosis model via inducible knockout of nf2a/b.,10.1242/dmm.050862,Disease models & mechanisms,2024.0,bench,pubmed,True,Animal model development,"Neurofibromatosis type 2 (NF-2) is a dominantly inherited genetic disorder that results from variants in the tumor suppressor gene, neurofibromin 2 (NF2). Here, we report the generation of a conditional zebrafish model of neurofibromatosis established by inducible genetic knockout of nf2a/b, the zebrafish homologs of human NF2. Analysis of nf2a and nf2b expression revealed ubiquitous expression of nf2b in the early embryo, with overlapping expression in the neural crest and its derivatives and in the cranial mesenchyme. In contrast, nf2a displayed lower expression levels. Induction of nf2a/b knockout at early stages increased the proliferation of larval Schwann cells and meningeal fibroblasts. Subsequently, in adult zebrafish, nf2a/b knockout triggered the development of a spectrum of tumors, including vestibular Schwannomas, spinal Schwannomas, meningiomas and retinal hamartomas, mirroring the tumor manifestations observed in patients with NF-2. Collectively, these findings highlight the generation of a novel zebrafish model that mimics the complexities of the human NF-2 disorder. Consequently, this model holds significant potential for facilitating therapeutic screening and elucidating key driver genes implicated in NF-2 onset.",True,Zebrafish NF model development
PMID:39620202,Multiomic analyses reveal new targets of polycomb repressor complex 2 in Schwann lineage cells and malignant peripheral nerve sheath tumors.,10.1093/noajnl/vdae188,Neuro-oncology advances,2024.0,bench,pubmed,True,Multi-omics analysis method,"BACKGROUND: Malignant peripheral nerve sheath tumors (MPNSTs) can arise from atypical neurofibromas (ANF). Loss of the polycomb repressor complex 2 (PRC2) is a common event. Previous studies on PRC2-regulated genes in MPNST used genetic add-back experiments in highly aneuploid MPNST cell lines which may miss PRC2-regulated genes in  METHODS: We engineered  RESULTS: We identified potential PRC2-regulated drivers of MPNST progression. Pathway analysis indicates many upregulated cancer-related pathways. We found transcriptional evidence for activated Notch and Sonic Hedgehog (SHH) signaling in PRC2-deficient iHSCs. Functional studies confirm that Notch signaling is active in MPNST cell lines, patient-derived xenografts, and transient cell models of PRC2 deficiency. A combination of MEK and γ-secretase inhibition shows synergy in MPNST cell lines. CONCLUSIONS: We identified PRC2-regulated genes and potential drivers of MPNSTs. Our findings support the Notch pathway as a druggable target in MPNSTs. Our identification of PRC2-regulated genes and pathways could result in more novel therapeutic approaches.",True,Multiomic analysis tool
PMID:39669605,Next-generation variant exon screening: Moving forward in routine genetic disease investigations.,10.1016/j.gimo.2024.101816,Genetics in medicine open,2024.0,bench,pubmed,True,Genetic screening methodology,"PURPOSE: Patients with genetic diseases often seek testing to reach a firm diagnosis. Based on clinical phenotypes, exome sequencing for small-nucleotide variations or array-based methods for copy-number variations (CNVs) are commonly offered to identify the underlying causative genetic variants. In this study, we investigated whether data from a standard ES test could be used to additionally identify pathogenic CNVs and increase diagnostic yield. METHODS: Prospectively, 134 patients presenting with a skin condition suspected of being genetic in origin were offered the next-generation variant exon screening (ngVES) test. Sequencing data were analyzed for both single-nucleotide variants and CNVs using established algorithms. RESULTS: The positive detection rate for skin diseases using ngVES was 66% (88/134) with the most common diagnoses being neurofibromatosis type1 ( CONCLUSION: The advances in the ngVES bioinformatics pipeline are proofs of concept, which improved identification of genetic variants associated with skin disease. Simultaneous single-nucleotide variants/INDEL and CNV detection by this approach demonstrates ngVES potential as a first-tier screen for any suspected genetic disease.",True,Next-generation variant screening technique
PMID:39824854,Comparison of 1D and 3D volume measurement techniques in NF2-associated vestibular schwannoma monitoring.,10.1038/s41598-025-85386-4,Scientific reports,2025.0,bench,pubmed,True,Volume measurement technique comparison,"To compare 1D (linear) tumor volume calculations and classification systems with 3D-segmented volumetric analysis (SVA), focusing specifically on their effectiveness in the evaluation and management of NF2-associated vestibular schwannomas (VS). VS were clinically followed every 6 months with cranial, thin-sliced (< 3 mm) MRI. We retrospectively reviewed and used T1-weighted post-contrast enhanced (gadolinium) images for both SVA and linear measurements. 3D-SVA was performed manually or combined with semiautomated segmentation by using axial planes. The maximum linear dimensions (MLD) were determined in three dimensions (anteroposterior, transverse, and craniocaudal planes) using axial and coronal planes. The MLD was cubed (MLD",True,1D and 3D volume measurement technique
PMID:39845289,Evaluating dimensionality reduction of comorbidities for predictive modeling in individuals with neurofibromatosis type 1.,10.1093/jamiaopen/ooae157,JAMIA open,2025.0,bench,pubmed,True,Predictive modeling method,"OBJECTIVE: Dimensionality reduction techniques aim to enhance the performance of machine learning (ML) models by reducing noise and mitigating overfitting. We sought to compare the effect of different dimensionality reduction methods for comorbidity features extracted from electronic health records (EHRs) on the performance of ML models for predicting the development of various sub-phenotypes in children with Neurofibromatosis type 1 (NF1). MATERIALS AND METHODS: EHR-derived data from pediatric subjects with a confirmed clinical diagnosis of NF1 were used to create 10 unique comorbidities code-derived feature sets by incorporating dimensionality reduction techniques using raw International Classification of Diseases codes, Clinical Classifications Software Refined, and Phecode mapping schemes. We compared the performance of logistic regression, XGBoost, and random forest models utilizing each feature set. RESULTS: XGBoost-based predictive models were most successful at predicting NF1 sub-phenotypes. Overall, features based on domain knowledge-informed mapping schema performed better than unsupervised feature reduction methods. High-level features exhibited the worst performance across models and outcomes, suggesting excessive information loss with over-aggregation of features. DISCUSSION: Model performance is significantly impacted by dimensionality reduction techniques and varies by specific ML algorithm and outcome being predicted. Automated methods using existing knowledge and ontology databases can effectively aggregate features extracted from EHRs. CONCLUSION: Dimensionality reduction through feature aggregation can enhance the performance of ML models, particularly in high-dimensional datasets with small sample sizes, commonly found in EHRs health applications. However, if not carefully optimized, it can lead to information loss and data oversimplification, potentially adversely affecting model performance.",True,Predictive modeling approach
PMID:39863790,A multicenter study of neurofibromatosis type 1 utilizing deep learning for whole body tumor identification.,10.1038/s41746-025-01454-z,NPJ digital medicine,2025.0,bench,pubmed,True,Deep learning tumor identification tool,"Deep-learning models have shown promise in differentiating between benign and malignant lesions. Previous studies have primarily focused on specific anatomical regions, overlooking tumors occurring throughout the body with highly heterogeneous whole-body backgrounds. Using neurofibromatosis type 1 (NF1) as an example, this study developed highly accurate MRI-based deep-learning models for the early automated screening of malignant peripheral nerve sheath tumors (MPNSTs) against complex whole-body background. In a Chinese seven-center cohort, data from 347 subjects were analyzed. Our one-step model incorporated normal tissue/organ labels to provide contextual information, offering a solution for tumors with complex backgrounds. To address privacy concerns, we utilized a lightweight deep neural network suitable for hospital deployment. The final model achieved an accuracy of 85.71% for MPNST diagnosis in the validation cohort and 84.75% accuracy in the independent test set, outperforming another classic two-step model. This success suggests potential for AI models in screening other whole-body primary/metastatic tumors.",True,Deep learning whole body tumor identification tool
PMID:39881370,"Spectrophotometric and computational characterization of charge transfer complex of selumetinib with 2,3-dichloro-5,6-dicyano-1,4-benzoquinone and its utilization in developing an innovative green and high throughput microwell assay for analysis of bulk form and pharmaceutical formulation.",10.1186/s13065-024-01353-6,BMC chemistry,2025.0,bench,pubmed,True,Computational and spectrophotometric analysis method,"For paediatric patients suffering from neurofibromatosis, Selumetinib (SEL) is the only approved drug. Here an original ecofriendly and high pace method is introduced using 96- microwell spectrophotometric assay (MW-SPA) to measure SEL content in bulk and commercial pharmaceutical formulation (Koselugo",True,Spectrophotometric and computational characterization technique
PMID:39890807,Global proteomics and affinity mass spectrometry analysis of human Schwann cells indicates that variation in and loss of neurofibromin (NF1) alters protein expression and cellular and mitochondrial metabolism.,10.1038/s41598-024-84493-y,Scientific reports,2025.0,bench,pubmed,True,Proteomics and mass spectrometry analysis method,"In efforts to evaluate potential biomarkers and drug targets for Neurofibromatosis Type I (NF1) we utilized affinity mass spectrometry and global proteomics to investigate how variation within and loss of NF1 affect immortalized human Schwann cells. We used Strep tagged mNf1 cDNAs (both wild type (WT) and variant) to affinity purity NF1 Protein-Protein interactors (PPIs) from the Schwann cells. We were able to identify 98 PPIs and show that some of these PPIs bind differentially to variant proteins. Next, we evaluated global proteomes. We identified over 1900 proteins in immortalized human Schwann cells both with and without NF1 expression. We identified 148 proteins with differential expression levels based on genotype. Following Ingenuity Pathway analysis (IPA) we found multiple pathways were altered including decreases in ""oxidative phosphorylation,"" increases in ""mitochondrial dysfunction"", and ""glycolysis"", as well as changes in ""Myelination Signaling Pathway."" When we evaluated the proteome of NF1 null cells stably transfected with tagged mNf1 cDNAs we again identified an overall trend of metabolic differences pertaining to ""oxidative phosphorylation"", ""mitochondria dysfunction"", and ""glycolysis"" in the variant cDNA expressing cells. We then validated differential expression of the following proteins: LAMC1, CYB5R3, and SOD2 that are observed in the altered pathways. Finally, consistent with our proteomics findings, we show that NF1 is required to maintain mitochondrial respiratory function in Schwann cells by stabilizing NADH-linked oxidative phosphorylation and electron transfer. Taken together, these data indicate that NF1 plays a significant role in mitochondrial metabolism that results in proteomic changes in Schwann cells and may serve as a future drug target.",True,Global proteomics and mass spectrometry analysis technique
PMID:39952425,Sex-dependent variations of retinal function and architecture in a neurofibromatosis type I mouse model with normal vision.,10.1016/j.exer.2025.110279,Experimental eye research,2025.0,"bench,clinical",pubmed,True,Animal model research,"We aimed to characterize the structure and function of the early visual system of the neurofibromatosis type 1 (NF1) mouse model, a syndromic model of autism spectrum disorders (ASD). We used Nf1",True,Sex-dependent mouse model of NF1
